x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,Center_x,Center_y,Wind Speed,Start Time,Stop Time,Duration,FPS,Red Warning,Orange Warning,Wind Warning
27,57,34,81,52,88,65,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
27,56,34,81,50,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
27,56,34,81,53,87,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,52,88,66,77,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,52,88,66,77,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,52,88,66,77,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,52,88,66,77,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,52,88,66,77,59,59,43,51,45,69,9.5 km/h,,,,,,,
27,56,34,81,52,87,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
27,56,34,81,52,87,65,78,59,59,43,51,45,68,9.5 km/h,,,,,,,
27,56,34,81,52,87,65,78,59,59,43,51,45,68,9.5 km/h,,,,,,,
27,56,34,81,52,87,65,78,59,59,43,51,45,68,9.5 km/h,,,,,,,
26,57,34,81,52,88,66,77,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,36,82,52,88,65,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
27,57,36,82,52,88,65,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
27,57,36,82,52,88,65,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
27,57,36,82,52,88,66,77,59,59,45,52,45,69,9.5 km/h,,,,,,,
28,56,36,82,52,88,66,77,59,59,45,52,45,69,9.5 km/h,,,,,,,
28,56,36,82,51,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,52,88,66,77,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,52,88,66,77,59,59,45,52,45,69,9.5 km/h,,,,,,,
31,58,43,54,54,59,62,77,51,85,37,79,46,69,9.5 km/h,,,,,,,
31,58,43,54,54,59,62,77,51,85,37,79,46,69,9.5 km/h,,,,,,,
27,57,36,82,52,88,65,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
28,56,36,82,52,88,66,77,59,59,45,52,45,69,9.5 km/h,,,,,,,
28,56,36,82,50,88,65,78,59,59,45,52,45,69,9.5 km/h,,,,,,,
26,57,36,82,51,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,36,82,51,88,65,78,59,59,43,51,45,68,9.5 km/h,,,,,,,
26,57,36,82,51,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,36,82,52,88,66,77,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,36,82,52,88,65,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
27,57,36,82,52,88,65,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
30,58,43,54,54,59,62,76,51,85,37,79,45,68,9.5 km/h,,,,,,,
30,58,43,54,54,59,62,76,52,84,37,79,45,68,9.5 km/h,,,,,,,
30,58,43,54,54,59,62,76,51,85,37,79,45,68,9.5 km/h,,,,,,,
26,57,36,82,52,88,66,77,59,59,43,51,45,69,9.5 km/h,,,,,,,
31,58,43,54,54,59,63,76,51,85,37,79,45,69,9.5 km/h,,,,,,,
27,57,36,82,52,88,66,77,61,61,48,53,45,69,9.5 km/h,,,,,,,
29,61,46,55,59,63,63,76,49,85,34,76,46,69,9.5 km/h,,,,,,,
29,61,46,55,59,63,63,76,49,85,34,76,46,69,9.5 km/h,,,,,,,
28,56,34,81,52,88,66,77,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,65,77,59,59,43,51,45,68,9.5 km/h,,,,,,,
28,56,34,81,51,88,65,77,59,59,43,51,45,68,9.5 km/h,,,,,,,
26,57,34,81,51,88,65,77,59,59,43,51,45,68,9.5 km/h,,,,,,,
26,57,34,81,52,88,66,77,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,52,88,65,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
27,57,34,81,52,88,65,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
27,57,34,81,52,88,65,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
27,57,34,81,52,88,65,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
31,58,43,54,56,60,63,75,50,85,37,79,45,68,9.5 km/h,,,,,,,
26,57,34,81,50,88,65,78,59,59,43,51,45,68,9.5 km/h,,,,,,,
27,56,34,81,50,88,65,78,59,59,43,51,45,68,9.5 km/h,,,,,,,
27,56,34,81,51,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,52,88,66,77,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,52,88,66,77,59,59,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,52,88,65,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,52,88,65,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,52,88,66,77,59,59,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,66,77,59,59,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,50,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
30,58,43,54,56,60,62,76,52,84,37,79,45,68,9.5 km/h,,,,,,,
30,58,43,54,56,60,62,76,52,84,37,79,45,68,9.5 km/h,,,,,,,
30,58,43,54,56,60,62,76,51,85,37,79,45,68,9.5 km/h,,,,,,,
28,56,34,81,53,87,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,52,88,66,77,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,52,88,66,77,59,59,43,51,45,69,9.5 km/h,,,,,,,
27,56,33,80,51,88,65,78,57,58,43,51,45,69,9.5 km/h,,,,,,,
26,57,33,80,51,88,64,79,57,58,43,51,45,69,9.5 km/h,,,,,,,
28,56,33,80,51,88,64,79,57,58,43,51,45,69,9.5 km/h,,,,,,,
28,56,33,80,51,88,64,79,57,58,43,51,45,69,9.5 km/h,,,,,,,
26,57,33,80,52,88,66,77,57,58,43,51,45,69,9.5 km/h,,,,,,,
26,57,33,80,52,88,66,77,57,58,45,52,45,69,9.5 km/h,,,,,,,
27,57,33,80,52,88,65,79,57,58,45,52,45,69,9.5 km/h,,,,,,,
27,57,33,80,52,88,65,79,57,58,45,52,45,69,9.5 km/h,,,,,,,
27,57,33,80,52,88,66,77,57,58,45,52,45,69,9.5 km/h,,,,,,,
28,56,33,80,51,88,65,78,57,58,45,52,45,69,9.5 km/h,,,,,,,
28,56,33,80,51,88,65,78,57,58,45,52,45,69,9.5 km/h,,,,,,,
28,56,33,80,51,88,65,78,57,58,43,51,45,69,9.5 km/h,,,,,,,
28,56,33,80,51,88,65,78,57,58,43,51,45,69,9.5 km/h,,,,,,,
28,56,33,80,52,88,66,77,57,58,43,51,45,69,9.5 km/h,,,,,,,
28,56,33,80,52,88,66,77,57,58,43,51,45,69,9.5 km/h,,,,,,,
28,56,33,80,52,88,66,77,57,58,43,51,45,69,9.5 km/h,,,,,,,
28,56,33,80,52,88,66,77,57,58,43,51,45,69,9.5 km/h,,,,,,,
28,56,33,80,51,88,66,77,57,58,43,51,45,69,9.5 km/h,,,,,,,
28,56,33,80,51,88,64,79,57,58,43,51,45,69,9.5 km/h,,,,,,,
28,56,33,80,51,88,65,77,57,58,45,52,45,69,9.5 km/h,,,,,,,
28,56,33,80,51,88,65,77,57,58,45,52,45,69,9.5 km/h,,,,,,,
28,56,33,80,51,88,65,77,57,58,45,52,45,69,9.5 km/h,,,,,,,
28,56,33,80,52,88,65,78,57,58,45,52,45,69,9.5 km/h,,,,,,,
28,56,33,80,52,88,65,78,57,58,45,52,45,69,9.5 km/h,,,,,,,
28,56,33,80,52,88,65,78,57,58,45,52,45,69,9.5 km/h,,,,,,,
28,56,33,80,52,88,65,78,57,58,45,52,45,69,9.5 km/h,,,,,,,
28,56,33,80,52,88,65,78,57,58,45,52,45,69,9.5 km/h,,,,,,,
28,56,33,80,51,88,65,78,57,58,45,52,45,69,9.5 km/h,,,,,,,
34,56,55,59,61,77,50,85,37,79,29,64,45,68,9.5 km/h,,,,,,,
34,56,55,59,61,77,50,85,37,79,29,64,45,68,9.5 km/h,,,,,,,
26,57,33,80,52,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,33,80,52,88,66,77,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,33,80,52,88,66,77,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,33,80,52,88,66,77,59,59,45,52,45,69,9.5 km/h,,,,,,,
28,56,33,80,52,88,66,77,59,59,45,52,45,69,9.5 km/h,,,,,,,
28,56,33,80,52,88,66,77,59,59,45,52,45,69,9.5 km/h,,,,,,,
28,56,33,80,51,88,64,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
28,56,33,80,51,88,64,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
26,57,33,80,51,88,64,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
26,57,33,80,51,88,66,77,59,59,45,52,45,69,9.5 km/h,,,,,,,
26,57,33,80,52,88,66,77,59,59,45,52,45,69,9.5 km/h,,,,,,,
26,57,33,80,52,88,66,77,59,59,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,52,88,66,77,59,59,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,52,88,66,77,59,59,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,50,88,66,77,59,59,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,52,88,66,77,59,59,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,52,88,65,78,59,59,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,52,88,65,78,59,59,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,52,88,65,78,59,59,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,52,88,66,77,59,59,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,52,88,66,77,59,59,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,52,88,66,77,59,59,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,52,88,66,77,59,59,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,52,88,66,77,59,59,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,66,77,59,59,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,66,77,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,66,77,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,66,77,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,52,88,66,77,59,59,43,51,45,69,9.5 km/h,,,,,,,
31,58,41,54,53,58,63,76,51,85,37,79,45,69,9.5 km/h,,,,,,,
27,57,34,81,52,88,65,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
27,57,34,81,52,88,65,79,59,59,45,52,45,69,9.5 km/h,,,,,,,
27,56,34,81,53,87,66,77,59,59,45,52,45,69,9.5 km/h,,,,,,,
27,56,34,81,52,88,66,77,59,59,43,51,45,69,9.5 km/h,,,,,,,
27,56,34,81,52,88,66,77,59,59,45,52,45,69,9.5 km/h,,,,,,,
27,56,34,81,52,88,66,77,59,59,43,51,45,69,9.5 km/h,,,,,,,
27,56,34,81,52,88,66,77,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,52,88,65,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,52,88,65,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,52,88,65,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,52,88,66,77,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,52,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,52,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,52,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,52,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,52,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,52,88,66,77,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,52,88,66,77,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,52,88,66,77,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,52,88,66,77,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,52,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
27,56,34,81,50,88,65,78,59,59,43,51,45,68,9.5 km/h,,,,,,,
26,57,34,81,50,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,50,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,50,88,66,77,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,52,88,65,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,52,88,65,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,53,87,65,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,52,88,66,77,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,52,88,66,77,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,52,88,66,77,59,59,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,52,88,66,77,59,59,45,52,45,69,9.5 km/h,,,,,,,
28,56,34,81,52,88,66,77,59,59,45,52,45,69,9.5 km/h,,,,,,,
27,56,34,81,51,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
27,56,34,81,51,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,65,78,61,61,48,53,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,65,77,61,61,48,53,45,69,9.5 km/h,,,,,,,
28,56,34,81,52,88,66,77,59,59,43,51,45,69,9.5 km/h,,,,,,,
26,57,34,81,52,88,66,77,61,61,48,53,45,69,9.5 km/h,,,,,,,
26,57,34,81,52,88,66,77,61,61,48,53,45,69,9.5 km/h,,,,,,,
26,57,34,81,52,88,66,77,61,61,48,53,45,69,9.5 km/h,,,,,,,
26,57,34,81,52,88,66,77,61,61,48,53,45,69,9.5 km/h,,,,,,,
27,56,34,81,52,88,66,77,61,61,48,53,45,69,9.5 km/h,,,,,,,
27,56,34,81,52,88,66,77,59,59,43,51,45,69,9.5 km/h,,,,,,,
30,58,44,54,56,60,61,77,50,85,38,80,45,68,9.5 km/h,,,,,,,
30,58,44,54,56,60,61,77,50,85,38,80,45,68,9.5 km/h,,,,,,,
26,57,34,81,52,88,66,77,61,61,48,53,45,69,9.5 km/h,,,,,,,
26,57,34,81,52,88,66,77,61,61,48,53,45,69,9.5 km/h,,,,,,,
26,57,34,81,51,88,66,77,61,61,48,53,45,69,9.5 km/h,,,,,,,
28,56,34,81,52,87,65,78,59,59,45,52,45,69,9.5 km/h,,,,,,,
26,57,34,81,52,87,65,78,61,61,48,53,45,69,9.5 km/h,,,,,,,
26,57,34,81,52,87,65,78,61,61,48,53,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,64,79,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,52,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,52,88,66,77,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,52,88,66,77,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,52,88,66,77,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,51,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
27,56,34,81,51,88,65,77,59,59,43,51,45,69,9.5 km/h,,,,,,,
27,56,34,81,51,88,65,77,59,59,43,51,45,69,9.5 km/h,,,,,,,
27,56,34,81,51,88,65,77,59,59,43,51,45,68,9.5 km/h,,,,,,,
28,56,34,81,51,88,65,78,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,52,88,66,77,59,59,43,51,45,69,9.5 km/h,,,,,,,
28,56,34,81,52,88,65,79,59,59,43,51,45,69,10.9 km/h,,,,,,,
28,56,34,81,52,88,65,79,59,59,43,51,45,69,10.9 km/h,,,,,,,
28,56,34,81,52,88,66,77,59,59,43,51,45,69,10.9 km/h,,,,,,,
28,56,34,81,51,88,65,78,59,59,43,51,45,69,10.9 km/h,,,,,,,
30,58,43,54,60,65,61,77,50,85,38,80,45,68,10.9 km/h,,,,,,,
30,58,43,54,60,65,61,77,50,85,38,80,45,68,10.9 km/h,,,,,,,
30,58,43,54,60,65,61,77,50,85,38,80,45,68,10.9 km/h,,,,,,,
27,56,34,81,52,88,66,77,59,59,43,51,45,69,10.9 km/h,,,,,,,
28,56,34,81,52,88,65,79,59,59,43,51,45,69,10.9 km/h,,,,,,,
28,56,34,81,52,88,65,79,59,59,45,52,45,69,10.9 km/h,,,,,,,
27,57,34,81,52,88,65,79,55,57,45,52,45,69,10.9 km/h,,,,,,,
27,57,34,81,52,88,65,79,55,57,45,52,45,69,10.9 km/h,,,,,,,
28,56,34,81,52,88,65,78,57,58,45,52,45,69,10.9 km/h,,,,,,,
27,56,34,81,51,88,65,77,57,58,43,51,45,69,10.9 km/h,,,,,,,
30,58,43,54,60,65,61,77,50,85,38,80,45,68,10.9 km/h,,,,,,,
30,58,43,54,60,65,61,77,50,85,36,79,45,68,10.9 km/h,,,,,,,
27,57,34,81,53,88,65,79,59,59,45,52,46,69,10.9 km/h,,,,,,,
27,56,34,81,51,88,64,79,59,59,43,51,45,68,10.9 km/h,,,,,,,
42,54,60,65,61,77,51,85,36,79,28,61,45,68,10.9 km/h,,,,,,,
26,57,34,81,52,88,65,78,61,61,48,53,45,69,10.9 km/h,,,,,,,
28,56,34,81,52,88,65,79,59,59,43,51,45,69,10.9 km/h,,,,,,,
27,57,34,81,52,88,65,79,59,59,43,51,45,69,10.9 km/h,,,,,,,
28,56,34,81,52,88,65,79,59,59,45,52,45,69,10.9 km/h,,,,,,,
28,56,34,81,51,88,65,78,59,59,45,52,45,69,10.9 km/h,,,,,,,
27,56,34,81,51,88,66,77,59,59,43,51,45,69,10.9 km/h,,,,,,,
30,58,40,54,53,58,62,75,50,85,38,80,45,68,10.9 km/h,,,,,,,
30,58,40,54,53,58,62,75,50,85,38,80,45,68,10.9 km/h,,,,,,,
42,54,53,58,62,76,51,85,38,80,28,61,45,68,10.9 km/h,,,,,,,
28,56,34,81,52,88,65,79,60,60,45,52,45,69,10.9 km/h,,,,,,,
27,57,34,81,52,88,65,79,59,59,45,52,46,69,10.9 km/h,,,,,,,
29,56,34,81,52,88,65,79,59,59,45,52,46,69,10.9 km/h,,,,,,,
29,61,46,55,59,63,62,77,49,85,34,76,46,69,10.9 km/h,,,,,,,
28,56,34,81,52,87,65,77,57,58,45,52,45,69,10.9 km/h,,,,,,,
43,54,53,58,62,75,50,85,37,79,28,61,45,68,10.9 km/h,,,,,,,
27,56,34,81,52,87,65,77,57,58,43,51,45,68,10.9 km/h,,,,,,,
27,56,34,81,52,87,65,77,59,59,43,51,45,68,10.9 km/h,,,,,,,
26,57,34,81,52,87,65,77,61,61,40,51,45,69,10.9 km/h,,,,,,,
26,57,34,81,52,88,65,79,59,59,45,52,45,69,10.9 km/h,,,,,,,
27,57,34,81,52,88,65,79,59,59,45,52,45,69,10.9 km/h,,,,,,,
27,57,34,81,52,88,65,79,57,58,45,52,46,69,10.9 km/h,,,,,,,
27,57,34,81,52,88,65,79,57,58,45,52,46,69,10.9 km/h,,,,,,,
27,57,34,81,52,88,66,77,57,58,45,52,45,69,10.9 km/h,,,,,,,
28,56,34,81,51,88,65,78,59,59,45,52,45,69,10.9 km/h,,,,,,,
30,58,40,54,53,58,62,75,50,85,36,79,45,68,10.9 km/h,,,,,,,
30,58,40,54,53,58,62,75,50,85,36,79,45,68,10.9 km/h,,,,,,,
30,58,40,54,53,58,62,75,50,85,36,79,45,68,10.9 km/h,,,,,,,
26,57,34,81,52,88,66,77,61,61,41,51,45,69,10.9 km/h,,,,,,,
29,61,46,55,59,63,63,76,48,85,34,76,46,69,10.9 km/h,,,,,,,
28,56,34,81,53,87,64,79,59,59,45,52,45,69,10.9 km/h,,,,,,,
27,56,34,81,52,87,64,78,59,59,43,51,45,68,10.9 km/h,,,,,,,
27,56,34,81,52,87,64,78,59,59,43,51,45,68,10.9 km/h,,,,,,,
27,56,33,80,52,87,64,78,59,59,43,51,45,68,10.9 km/h,,,,,,,
30,58,40,54,53,58,61,77,50,85,37,79,45,68,10.9 km/h,,,,,,,
28,56,33,80,53,87,65,79,59,59,43,51,45,69,10.9 km/h,,,,,,,
29,61,46,55,59,63,63,76,46,84,34,76,46,69,10.9 km/h,,,,,,,
27,57,34,81,53,88,66,78,59,59,45,52,45,69,10.9 km/h,,,,,,,
27,57,36,82,53,88,66,78,59,59,45,52,46,69,10.9 km/h,,,,,,,
28,56,36,82,52,88,64,79,59,59,45,52,45,69,10.9 km/h,,,,,,,
28,56,36,82,52,87,65,77,59,59,43,51,45,68,10.9 km/h,,,,,,,
30,58,42,54,60,65,61,77,52,84,38,80,45,68,10.9 km/h,,,,,,,
43,54,60,65,61,77,52,84,38,80,28,61,45,68,10.9 km/h,,,,,,,
43,54,54,59,61,77,52,84,38,80,28,61,45,68,10.9 km/h,,,,,,,
26,57,34,81,51,88,64,79,59,59,43,51,45,69,10.9 km/h,,,,,,,
26,57,34,81,52,88,65,79,59,59,45,52,45,69,10.9 km/h,,,,,,,
27,57,34,81,52,88,65,79,55,57,45,52,45,69,10.9 km/h,,,,,,,
27,57,34,81,52,88,65,79,59,59,45,52,45,69,10.9 km/h,,,,,,,
42,54,56,60,62,77,51,85,38,80,29,62,45,69,10.9 km/h,,,,,,,
27,56,34,81,51,88,65,77,59,59,43,51,45,68,10.9 km/h,,,,,,,
27,56,34,81,51,88,65,77,59,59,43,51,45,68,10.9 km/h,,,,,,,
43,54,56,60,61,77,52,84,37,79,28,61,45,68,10.9 km/h,,,,,,,
43,54,55,59,61,77,52,84,36,79,28,61,45,68,10.9 km/h,,,,,,,
30,58,43,54,55,59,61,77,52,84,36,79,45,68,10.9 km/h,,,,,,,
26,57,34,81,50,88,65,79,59,59,43,51,45,69,10.9 km/h,,,,,,,
26,57,34,81,52,88,65,79,61,61,41,51,45,69,10.9 km/h,,,,,,,
26,57,34,81,52,88,65,79,59,59,45,52,45,69,10.9 km/h,,,,,,,
41,54,56,60,61,77,50,85,38,80,28,61,45,68,10.9 km/h,,,,,,,
30,58,42,54,56,60,62,75,50,85,38,80,45,68,10.9 km/h,,,,,,,
30,58,42,54,54,59,62,75,50,85,36,79,45,68,10.9 km/h,,,,,,,
30,58,43,54,54,59,62,75,50,85,36,79,45,68,10.9 km/h,,,,,,,
30,58,43,54,55,59,61,77,51,85,36,79,45,68,10.9 km/h,,,,,,,
26,57,34,81,52,88,65,78,59,59,43,51,45,69,10.9 km/h,,,,,,,
26,57,34,81,52,88,66,77,59,59,43,51,45,69,10.9 km/h,,,,,,,
27,57,34,81,52,88,66,77,59,59,45,52,45,69,10.9 km/h,,,,,,,
27,57,34,81,52,88,66,77,59,59,43,51,45,69,10.9 km/h,,,,,,,
28,56,34,81,52,88,66,77,59,59,43,51,45,69,10.9 km/h,,,,,,,
27,56,34,81,52,88,65,78,59,59,43,51,45,69,10.9 km/h,,,,,,,
27,56,34,81,51,88,65,78,59,59,43,51,45,69,10.9 km/h,,,,,,,
27,56,34,81,51,88,65,78,59,59,43,51,45,69,10.9 km/h,,,,,,,
27,56,34,81,52,88,65,78,59,59,43,51,45,69,10.9 km/h,,,,,,,
28,56,34,81,52,88,65,79,59,59,43,51,45,69,10.9 km/h,,,,,,,
27,57,34,81,52,88,65,79,59,59,43,51,45,69,10.9 km/h,,,,,,,
27,57,34,81,52,88,65,79,59,59,45,52,45,69,10.9 km/h,,,,,,,
27,57,34,81,52,88,65,79,59,59,45,52,45,69,10.9 km/h,,,,,,,
28,56,34,81,52,88,65,78,59,59,45,52,45,69,10.9 km/h,,,,,,,
30,58,43,54,60,65,61,77,51,85,38,80,45,68,10.9 km/h,,,,,,,
30,58,43,54,54,59,62,76,50,85,38,80,45,68,10.9 km/h,,,,,,,
30,58,43,54,54,59,62,76,50,85,38,80,45,68,10.9 km/h,,,,,,,
28,56,34,81,52,88,65,78,59,59,43,51,45,69,10.9 km/h,,,,,,,
28,56,34,81,52,88,66,77,59,59,45,52,45,69,10.9 km/h,,,,,,,
28,56,34,81,52,88,66,77,59,59,45,52,45,69,10.9 km/h,,,,,,,
28,56,34,81,52,88,66,77,59,59,45,52,45,69,10.9 km/h,,,,,,,
28,56,34,81,52,88,65,78,59,59,45,52,45,69,10.9 km/h,,,,,,,
28,56,34,81,51,88,65,78,59,59,45,52,45,69,10.9 km/h,,,,,,,
28,56,34,81,52,87,65,78,59,59,45,52,45,69,10.9 km/h,,,,,,,
28,56,34,81,52,87,64,79,59,59,43,51,45,69,10.9 km/h,,,,,,,
30,58,43,54,56,60,61,77,50,85,38,80,45,68,10.9 km/h,,,,,,,
28,56,34,81,52,88,64,79,59,59,43,51,45,69,10.9 km/h,,,,,,,
28,56,34,81,52,88,66,77,59,59,43,51,45,69,10.9 km/h,,,,,,,
28,56,34,81,52,88,65,79,59,59,43,51,45,69,10.9 km/h,,,,,,,
28,56,34,81,52,88,65,79,59,59,45,52,45,69,10.9 km/h,,,,,,,
28,56,34,81,52,88,66,77,59,59,45,52,45,69,10.9 km/h,,,,,,,
28,56,34,81,51,88,65,78,59,59,43,51,45,69,10.9 km/h,,,,,,,
28,56,34,81,51,88,65,78,59,59,43,51,45,69,10.9 km/h,,,,,,,
30,58,43,54,56,60,61,77,50,85,38,80,45,68,10.9 km/h,,,,,,,
30,58,43,54,56,60,61,77,50,85,38,80,45,68,10.9 km/h,,,,,,,
28,56,34,81,52,88,65,79,59,59,43,51,45,69,10.9 km/h,,,,,,,
28,56,34,81,52,88,65,79,59,59,43,51,45,69,10.9 km/h,,,,,,,
28,56,34,81,52,88,65,79,59,59,43,51,45,69,10.9 km/h,,,,,,,
28,56,34,81,52,88,66,77,59,59,43,51,45,69,10.9 km/h,,,,,,,
28,56,34,81,52,88,66,77,59,59,43,51,45,69,10.9 km/h,,,,,,,
28,56,34,81,52,87,65,77,59,59,43,51,45,69,10.9 km/h,,,,,,,
30,58,43,54,56,60,61,77,50,85,38,80,45,68,10.9 km/h,,,,,,,
30,58,43,54,56,60,61,77,50,85,38,80,45,68,10.9 km/h,,,,,,,
30,58,43,54,56,60,61,77,50,85,38,80,45,68,10.9 km/h,,,,,,,
30,58,43,54,56,60,62,76,51,85,38,80,45,68,10.9 km/h,,,,,,,
26,57,34,81,50,88,66,77,59,59,45,52,45,69,10.9 km/h,,,,,,,
26,57,34,81,52,88,66,77,59,59,45,52,45,69,10.9 km/h,,,,,,,
26,57,34,81,52,88,66,77,59,59,45,52,45,69,10.9 km/h,,,,,,,
