"(x1,y1)","(x2,y2)","(x3,y3)","(x4,y4)","(x5,y5)","(x6,y6)",Center,Wind Speed,Start Time,Stop Time,Duration,FPS,Red Warning,Orange Warning,Wind Warning
"(51, 54)","(65, 60)","(72, 76)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(51, 54)","(65, 60)","(72, 76)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(51, 54)","(65, 60)","(72, 76)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(51, 54)","(65, 60)","(72, 76)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(51, 54)","(65, 60)","(72, 76)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(51, 54)","(65, 60)","(72, 76)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(51, 54)","(65, 60)","(72, 76)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(51, 54)","(65, 60)","(72, 76)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(51, 54)","(65, 60)","(72, 76)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(51, 54)","(65, 60)","(72, 76)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(51, 54)","(65, 60)","(72, 76)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(51, 54)","(65, 60)","(72, 76)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(51, 54)","(65, 60)","(72, 76)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(51, 54)","(65, 60)","(72, 76)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(51, 54)","(65, 60)","(72, 76)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(51, 54)","(65, 60)","(72, 76)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(51, 54)","(65, 60)","(72, 76)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(51, 54)","(65, 60)","(72, 76)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(51, 54)","(65, 60)","(72, 76)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(51, 54)","(65, 60)","(72, 76)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(51, 54)","(65, 60)","(72, 76)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(51, 54)","(65, 60)","(72, 76)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(65, 60)","(72, 76)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(65, 60)","(72, 76)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(65, 60)","(72, 76)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(65, 60)","(72, 76)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(65, 60)","(72, 76)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(63, 59)","(72, 76)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(63, 59)","(72, 76)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(66, 61)","(71, 77)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(66, 61)","(71, 77)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(66, 61)","(71, 77)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(66, 61)","(71, 77)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(66, 61)","(71, 77)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(65, 60)","(71, 77)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(65, 60)","(71, 77)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(65, 60)","(71, 77)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(65, 60)","(71, 77)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(65, 60)","(71, 77)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(65, 60)","(71, 77)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(52, 54)","(65, 60)","(71, 77)","(60, 85)","(46, 79)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(52, 54)","(65, 60)","(71, 77)","(60, 85)","(46, 79)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(52, 54)","(65, 60)","(71, 77)","(60, 85)","(46, 79)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(52, 54)","(65, 60)","(71, 77)","(60, 85)","(46, 79)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(65, 60)","(71, 77)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(65, 60)","(71, 77)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(65, 60)","(71, 77)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(65, 60)","(71, 77)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(65, 60)","(71, 77)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(65, 60)","(71, 77)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(65, 60)","(71, 77)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(65, 60)","(71, 77)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(65, 60)","(71, 77)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(65, 60)","(71, 77)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(65, 60)","(71, 77)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(65, 60)","(71, 77)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(65, 60)","(71, 77)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(52, 54)","(65, 60)","(72, 76)","(60, 85)","(47, 80)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(52, 54)","(65, 60)","(72, 76)","(60, 85)","(47, 80)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(52, 54)","(65, 60)","(72, 76)","(60, 85)","(47, 80)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(52, 54)","(65, 60)","(72, 76)","(60, 85)","(47, 80)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(52, 54)","(65, 60)","(72, 76)","(60, 85)","(47, 80)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(52, 54)","(65, 60)","(72, 76)","(60, 85)","(47, 80)","(55, 69)",9.7 km/h,,,,,,,
"(37, 56)","(43, 81)","(60, 88)","(74, 79)","(68, 59)","(52, 51)","(54, 69)",9.7 km/h,,,,,,,
"(37, 56)","(43, 81)","(60, 88)","(74, 79)","(68, 59)","(52, 51)","(54, 69)",9.7 km/h,,,,,,,
"(52, 54)","(65, 60)","(72, 76)","(60, 85)","(47, 80)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(65, 60)","(72, 76)","(60, 85)","(47, 80)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(65, 60)","(72, 76)","(60, 85)","(47, 80)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(65, 60)","(72, 76)","(60, 85)","(47, 80)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(52, 54)","(65, 60)","(72, 76)","(60, 85)","(47, 80)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(52, 54)","(65, 60)","(72, 76)","(60, 85)","(47, 80)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(52, 54)","(65, 60)","(72, 76)","(60, 85)","(47, 80)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(52, 54)","(65, 60)","(72, 76)","(60, 85)","(47, 80)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(52, 54)","(65, 60)","(72, 76)","(60, 85)","(47, 80)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(52, 54)","(65, 60)","(72, 76)","(60, 85)","(47, 80)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(52, 54)","(65, 60)","(72, 76)","(60, 85)","(47, 80)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(52, 54)","(65, 60)","(72, 76)","(60, 85)","(47, 80)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(52, 54)","(65, 60)","(72, 76)","(60, 85)","(47, 80)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(52, 54)","(65, 60)","(72, 76)","(60, 85)","(47, 80)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(52, 54)","(65, 60)","(72, 76)","(60, 85)","(47, 80)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(52, 54)","(65, 60)","(72, 76)","(60, 85)","(47, 80)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(52, 54)","(65, 60)","(72, 76)","(60, 85)","(47, 80)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(52, 54)","(65, 60)","(72, 76)","(60, 85)","(47, 80)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(52, 54)","(65, 60)","(72, 76)","(60, 85)","(47, 80)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(52, 54)","(65, 60)","(71, 77)","(60, 85)","(47, 80)","(55, 69)",9.7 km/h,,,,,,,
"(51, 54)","(65, 60)","(71, 77)","(60, 85)","(47, 80)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(51, 54)","(65, 60)","(71, 77)","(60, 85)","(47, 80)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(51, 54)","(65, 60)","(72, 76)","(60, 85)","(47, 80)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(51, 54)","(65, 60)","(72, 76)","(60, 85)","(47, 80)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(51, 54)","(65, 60)","(72, 76)","(60, 85)","(47, 80)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(51, 54)","(65, 60)","(72, 76)","(60, 85)","(47, 80)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(51, 54)","(65, 60)","(72, 76)","(60, 85)","(47, 80)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(51, 54)","(65, 60)","(71, 77)","(60, 85)","(47, 80)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(51, 54)","(65, 60)","(71, 77)","(60, 85)","(47, 80)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(51, 54)","(65, 60)","(71, 77)","(60, 85)","(47, 80)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(51, 54)","(65, 60)","(71, 77)","(60, 85)","(47, 80)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(51, 54)","(65, 60)","(71, 77)","(60, 85)","(47, 80)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(51, 54)","(65, 60)","(72, 76)","(60, 85)","(47, 80)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(65, 60)","(72, 76)","(61, 85)","(47, 80)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(65, 60)","(72, 76)","(61, 85)","(47, 80)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(65, 60)","(72, 76)","(60, 85)","(47, 80)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(65, 60)","(72, 76)","(60, 85)","(47, 80)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(65, 60)","(71, 77)","(60, 85)","(47, 80)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(65, 60)","(71, 77)","(60, 85)","(47, 80)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(65, 60)","(71, 77)","(60, 85)","(47, 80)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(65, 60)","(71, 77)","(60, 85)","(47, 80)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(65, 60)","(72, 76)","(60, 85)","(47, 80)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(65, 60)","(72, 76)","(60, 85)","(47, 80)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(65, 60)","(72, 76)","(60, 85)","(47, 80)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(65, 60)","(72, 76)","(60, 85)","(47, 80)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(65, 60)","(72, 76)","(60, 85)","(47, 80)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(51, 54)","(65, 60)","(71, 77)","(60, 85)","(47, 80)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(51, 54)","(65, 60)","(71, 77)","(60, 85)","(47, 80)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(51, 54)","(65, 60)","(71, 77)","(60, 85)","(47, 80)","(54, 69)",9.7 km/h,,,,,,,
"(40, 58)","(51, 54)","(65, 60)","(71, 77)","(60, 85)","(47, 80)","(54, 69)",9.7 km/h,,,,,,,
"(51, 54)","(65, 60)","(72, 76)","(60, 85)","(47, 80)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(36, 57)","(43, 81)","(61, 88)","(74, 79)","(68, 59)","(54, 52)","(55, 69)",9.7 km/h,,,,,,,
"(36, 57)","(43, 81)","(61, 88)","(74, 79)","(68, 59)","(54, 52)","(55, 69)",9.7 km/h,,,,,,,
"(36, 57)","(43, 81)","(61, 88)","(74, 79)","(68, 59)","(54, 52)","(55, 69)",9.7 km/h,,,,,,,
"(36, 57)","(43, 81)","(61, 88)","(74, 79)","(68, 59)","(54, 52)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(52, 54)","(69, 64)","(71, 77)","(60, 85)","(46, 79)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(52, 54)","(69, 64)","(71, 77)","(60, 85)","(46, 79)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(52, 54)","(63, 59)","(71, 77)","(60, 85)","(46, 79)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(52, 54)","(63, 59)","(71, 77)","(60, 85)","(46, 79)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(52, 54)","(63, 59)","(72, 76)","(60, 85)","(46, 79)","(55, 69)",9.7 km/h,,,,,,,
"(36, 57)","(43, 81)","(62, 88)","(74, 79)","(68, 59)","(54, 52)","(54, 69)",9.7 km/h,,,,,,,
"(38, 61)","(55, 55)","(68, 63)","(72, 76)","(58, 85)","(43, 76)","(55, 69)",9.7 km/h,,,,,,,
"(38, 61)","(55, 55)","(68, 63)","(72, 76)","(58, 85)","(43, 76)","(55, 69)",9.7 km/h,,,,,,,
"(38, 61)","(55, 55)","(68, 63)","(72, 75)","(58, 85)","(43, 76)","(55, 69)",9.7 km/h,,,,,,,
"(39, 59)","(48, 55)","(63, 59)","(71, 77)","(60, 85)","(46, 79)","(54, 69)",9.7 km/h,,,,,,,
"(40, 58)","(52, 54)","(63, 59)","(71, 77)","(60, 85)","(46, 79)","(54, 69)",9.7 km/h,,,,,,,
"(40, 58)","(52, 54)","(63, 59)","(71, 77)","(60, 85)","(46, 79)","(54, 69)",9.7 km/h,,,,,,,
"(40, 58)","(52, 54)","(63, 59)","(71, 77)","(60, 85)","(46, 79)","(54, 69)",9.7 km/h,,,,,,,
"(37, 56)","(43, 81)","(61, 88)","(74, 79)","(68, 59)","(54, 52)","(54, 69)",9.7 km/h,,,,,,,
"(38, 56)","(43, 81)","(62, 88)","(74, 79)","(68, 59)","(54, 52)","(54, 69)",9.7 km/h,,,,,,,
"(38, 56)","(43, 81)","(62, 88)","(74, 79)","(68, 59)","(55, 52)","(55, 69)",9.7 km/h,,,,,,,
"(38, 56)","(43, 81)","(62, 88)","(74, 79)","(68, 59)","(55, 52)","(55, 69)",9.7 km/h,,,,,,,
"(38, 56)","(43, 81)","(61, 88)","(75, 77)","(68, 59)","(55, 52)","(54, 69)",9.7 km/h,,,,,,,
"(37, 56)","(43, 81)","(61, 88)","(74, 78)","(68, 59)","(54, 52)","(54, 69)",9.7 km/h,,,,,,,
"(37, 56)","(43, 81)","(61, 88)","(74, 78)","(68, 59)","(54, 52)","(54, 69)",9.7 km/h,,,,,,,
"(40, 58)","(52, 54)","(63, 59)","(71, 77)","(60, 85)","(46, 79)","(54, 69)",9.7 km/h,,,,,,,
"(40, 58)","(52, 54)","(63, 59)","(71, 77)","(60, 85)","(46, 79)","(55, 69)",9.7 km/h,,,,,,,
"(37, 56)","(43, 81)","(62, 88)","(74, 79)","(68, 59)","(52, 51)","(54, 69)",9.7 km/h,,,,,,,
"(38, 56)","(45, 82)","(62, 88)","(75, 77)","(68, 59)","(54, 52)","(55, 69)",9.7 km/h,,,,,,,
"(37, 56)","(43, 81)","(62, 87)","(74, 78)","(68, 59)","(52, 51)","(54, 69)",9.7 km/h,,,,,,,
"(37, 56)","(43, 81)","(62, 87)","(74, 78)","(68, 59)","(52, 51)","(54, 69)",9.7 km/h,,,,,,,
"(37, 56)","(43, 81)","(62, 87)","(74, 78)","(68, 59)","(52, 51)","(54, 69)",9.7 km/h,,,,,,,
"(37, 56)","(43, 81)","(62, 87)","(74, 78)","(68, 59)","(52, 51)","(54, 69)",9.7 km/h,,,,,,,
"(52, 54)","(65, 60)","(71, 77)","(60, 85)","(47, 80)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(38, 61)","(55, 55)","(68, 63)","(72, 76)","(58, 85)","(43, 76)","(55, 69)",9.7 km/h,,,,,,,
"(38, 61)","(55, 55)","(68, 63)","(72, 76)","(58, 85)","(43, 76)","(55, 69)",9.7 km/h,,,,,,,
"(38, 61)","(55, 55)","(68, 63)","(72, 76)","(58, 85)","(43, 76)","(55, 69)",9.7 km/h,,,,,,,
"(38, 56)","(43, 81)","(62, 87)","(74, 79)","(68, 59)","(54, 52)","(55, 69)",9.7 km/h,,,,,,,
"(37, 56)","(43, 81)","(62, 87)","(74, 78)","(68, 59)","(54, 52)","(54, 69)",9.7 km/h,,,,,,,
"(37, 56)","(43, 81)","(62, 87)","(74, 78)","(68, 59)","(52, 51)","(54, 69)",9.7 km/h,,,,,,,
"(37, 56)","(43, 81)","(62, 87)","(74, 78)","(68, 59)","(52, 51)","(54, 69)",9.7 km/h,,,,,,,
"(37, 56)","(44, 81)","(62, 87)","(74, 78)","(68, 59)","(52, 51)","(54, 69)",9.7 km/h,,,,,,,
"(38, 56)","(43, 81)","(62, 87)","(75, 77)","(71, 62)","(57, 53)","(55, 69)",9.7 km/h,,,,,,,
"(51, 54)","(63, 59)","(72, 76)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(38, 61)","(55, 55)","(69, 64)","(72, 76)","(58, 85)","(43, 76)","(55, 69)",9.7 km/h,,,,,,,
"(38, 61)","(55, 55)","(69, 64)","(72, 76)","(60, 85)","(43, 76)","(55, 69)",9.7 km/h,,,,,,,
"(38, 61)","(55, 55)","(69, 64)","(72, 76)","(60, 85)","(43, 76)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(65, 60)","(71, 77)","(60, 85)","(47, 80)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(37, 56)","(43, 81)","(61, 88)","(75, 77)","(70, 61)","(55, 52)","(54, 69)",9.7 km/h,,,,,,,
"(37, 56)","(43, 81)","(62, 87)","(74, 78)","(69, 60)","(52, 51)","(54, 69)",9.7 km/h,,,,,,,
"(37, 56)","(43, 81)","(62, 87)","(74, 78)","(69, 60)","(52, 51)","(54, 69)",9.7 km/h,,,,,,,
"(37, 56)","(43, 81)","(62, 87)","(74, 78)","(66, 58)","(52, 51)","(54, 69)",9.7 km/h,,,,,,,
"(37, 56)","(43, 81)","(61, 88)","(75, 77)","(66, 58)","(52, 51)","(54, 69)",9.7 km/h,,,,,,,
"(51, 54)","(65, 60)","(72, 76)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(37, 56)","(45, 82)","(59, 88)","(74, 78)","(68, 59)","(54, 52)","(54, 69)",9.7 km/h,,,,,,,
"(52, 54)","(66, 61)","(71, 77)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(52, 54)","(69, 64)","(71, 77)","(60, 85)","(46, 79)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(52, 54)","(69, 64)","(71, 77)","(60, 85)","(46, 79)","(55, 69)",9.7 km/h,,,,,,,
"(38, 61)","(55, 55)","(69, 64)","(72, 76)","(58, 85)","(43, 76)","(55, 69)",9.7 km/h,,,,,,,
"(50, 54)","(63, 59)","(72, 76)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(50, 54)","(69, 64)","(71, 77)","(60, 85)","(46, 79)","(55, 69)",9.7 km/h,,,,,,,
"(37, 56)","(45, 82)","(61, 88)","(75, 77)","(68, 59)","(54, 52)","(54, 69)",9.7 km/h,,,,,,,
"(37, 56)","(45, 82)","(61, 87)","(74, 78)","(68, 59)","(52, 51)","(54, 68)",9.7 km/h,,,,,,,
"(37, 56)","(45, 82)","(61, 88)","(75, 77)","(68, 59)","(52, 51)","(54, 69)",9.7 km/h,,,,,,,
"(37, 56)","(45, 82)","(61, 88)","(75, 77)","(68, 59)","(52, 51)","(54, 69)",9.7 km/h,,,,,,,
"(52, 54)","(63, 59)","(72, 76)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(51, 54)","(63, 59)","(72, 76)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(38, 56)","(45, 82)","(61, 88)","(74, 79)","(68, 59)","(55, 52)","(55, 69)",9.7 km/h,,,,,,,
"(38, 56)","(45, 82)","(61, 88)","(74, 79)","(68, 59)","(54, 52)","(55, 69)",9.7 km/h,,,,,,,
"(51, 54)","(66, 61)","(71, 77)","(60, 85)","(46, 79)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(51, 54)","(69, 64)","(71, 77)","(60, 85)","(46, 79)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(52, 54)","(69, 64)","(71, 77)","(59, 85)","(46, 79)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(52, 54)","(69, 64)","(71, 77)","(59, 85)","(46, 79)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(52, 54)","(69, 64)","(71, 77)","(60, 85)","(46, 79)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(52, 54)","(63, 59)","(72, 76)","(60, 85)","(46, 79)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(52, 54)","(63, 59)","(72, 76)","(60, 85)","(46, 79)","(55, 69)",9.7 km/h,,,,,,,
"(36, 57)","(45, 82)","(61, 88)","(74, 79)","(68, 59)","(52, 51)","(55, 69)",9.7 km/h,,,,,,,
"(36, 57)","(45, 82)","(61, 88)","(74, 79)","(68, 59)","(52, 51)","(55, 69)",9.7 km/h,,,,,,,
"(36, 57)","(45, 82)","(61, 88)","(74, 79)","(68, 59)","(52, 51)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(52, 54)","(69, 64)","(71, 77)","(60, 85)","(46, 79)","(55, 69)",9.7 km/h,,,,,,,
"(37, 56)","(45, 82)","(61, 88)","(75, 77)","(68, 59)","(52, 51)","(54, 69)",9.7 km/h,,,,,,,
"(37, 56)","(45, 82)","(60, 88)","(75, 77)","(68, 59)","(52, 51)","(54, 69)",9.7 km/h,,,,,,,
"(37, 56)","(45, 82)","(60, 88)","(75, 77)","(68, 59)","(52, 51)","(54, 69)",9.7 km/h,,,,,,,
"(37, 56)","(43, 81)","(61, 88)","(75, 77)","(66, 58)","(52, 51)","(54, 69)",9.7 km/h,,,,,,,
"(52, 54)","(65, 60)","(72, 76)","(61, 85)","(47, 80)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(65, 60)","(72, 76)","(61, 85)","(47, 80)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(63, 59)","(72, 76)","(61, 85)","(47, 80)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(66, 61)","(71, 77)","(60, 85)","(47, 80)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(66, 61)","(71, 77)","(60, 85)","(47, 80)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(66, 61)","(71, 77)","(60, 85)","(47, 80)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(52, 54)","(63, 59)","(71, 77)","(60, 85)","(47, 80)","(55, 69)",9.7 km/h,,,,,,,
"(40, 58)","(52, 54)","(63, 59)","(71, 77)","(60, 85)","(47, 80)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(66, 61)","(71, 77)","(60, 85)","(47, 80)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(66, 61)","(71, 77)","(60, 85)","(47, 80)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(66, 61)","(71, 77)","(60, 85)","(47, 80)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(66, 61)","(71, 77)","(60, 85)","(47, 80)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(66, 61)","(71, 77)","(60, 85)","(47, 80)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
"(52, 54)","(66, 61)","(71, 77)","(60, 85)","(47, 80)","(38, 62)","(55, 69)",9.7 km/h,,,,,,,
