"(x1,y1)","(x2,y2)","(x3,y3)","(x4,y4)","(x5,y5)","(x6,y6)",Center,Start Time,Stop Time,Duration,FPS,Red Warning,Orange Warning,Wind Warning
"(31, 23)","(33, 46)","(51, 54)","(72, 48)","(72, 25)","(54, 17)","(51, 35)",,,,,,,
"(34, 27)","(55, 20)","(69, 28)","(70, 45)","(49, 51)","(34, 42)","(51, 35)",,,,,,,
"(34, 27)","(55, 20)","(69, 28)","(70, 45)","(49, 51)","(34, 42)","(51, 35)",,,,,,,
"(34, 27)","(55, 20)","(70, 30)","(70, 45)","(47, 50)","(34, 42)","(51, 35)",,,,,,,
"(34, 26)","(49, 20)","(65, 25)","(70, 45)","(53, 51)","(33, 40)","(51, 35)",,,,,,,
"(32, 22)","(33, 46)","(48, 54)","(73, 48)","(69, 24)","(54, 17)","(51, 35)",,,,,,,
"(32, 22)","(32, 45)","(48, 54)","(73, 48)","(69, 24)","(54, 17)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 29)","(70, 45)","(44, 49)","(34, 42)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 29)","(70, 44)","(44, 49)","(34, 42)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 29)","(70, 44)","(47, 50)","(33, 40)","(51, 35)",,,,,,,
"(35, 25)","(58, 21)","(69, 29)","(70, 45)","(53, 51)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(59, 22)","(70, 31)","(70, 45)","(52, 51)","(33, 40)","(51, 35)",,,,,,,
"(35, 25)","(52, 19)","(69, 29)","(70, 45)","(52, 51)","(33, 40)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 29)","(70, 44)","(45, 49)","(34, 42)","(51, 35)",,,,,,,
"(31, 23)","(33, 46)","(47, 53)","(73, 47)","(71, 25)","(55, 17)","(51, 35)",,,,,,,
"(34, 26)","(49, 20)","(66, 25)","(70, 45)","(53, 51)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(50, 20)","(67, 26)","(70, 45)","(53, 51)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(50, 20)","(66, 25)","(70, 45)","(53, 51)","(33, 40)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 29)","(70, 45)","(44, 49)","(34, 42)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 29)","(70, 45)","(44, 49)","(34, 42)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(68, 27)","(70, 45)","(49, 51)","(34, 42)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 29)","(70, 45)","(45, 49)","(34, 42)","(51, 35)",,,,,,,
"(34, 26)","(49, 20)","(65, 25)","(70, 45)","(47, 50)","(34, 42)","(51, 35)",,,,,,,
"(33, 20)","(33, 46)","(48, 54)","(72, 51)","(71, 25)","(53, 16)","(51, 35)",,,,,,,
"(33, 27)","(57, 21)","(69, 28)","(70, 45)","(45, 49)","(34, 42)","(51, 35)",,,,,,,
"(33, 27)","(57, 21)","(69, 28)","(70, 45)","(45, 49)","(34, 42)","(51, 35)",,,,,,,
"(33, 27)","(57, 21)","(69, 28)","(70, 45)","(47, 50)","(34, 42)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 29)","(70, 45)","(47, 50)","(34, 42)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 29)","(70, 45)","(47, 50)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(49, 20)","(65, 25)","(70, 45)","(53, 51)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(49, 20)","(65, 25)","(70, 45)","(53, 51)","(33, 40)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 29)","(70, 44)","(44, 49)","(34, 42)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 29)","(70, 45)","(44, 49)","(34, 42)","(51, 35)",,,,,,,
"(33, 27)","(56, 20)","(69, 29)","(70, 45)","(45, 49)","(34, 42)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 29)","(70, 45)","(45, 49)","(34, 42)","(51, 35)",,,,,,,
"(33, 27)","(56, 20)","(70, 30)","(70, 45)","(45, 49)","(34, 42)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 28)","(70, 44)","(47, 50)","(33, 40)","(51, 35)",,,,,,,
"(33, 27)","(56, 20)","(69, 28)","(70, 44)","(49, 51)","(33, 40)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 29)","(70, 45)","(44, 49)","(34, 42)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 29)","(70, 45)","(44, 49)","(34, 42)","(51, 35)",,,,,,,
"(33, 28)","(55, 20)","(69, 28)","(70, 45)","(47, 50)","(33, 40)","(51, 35)",,,,,,,
"(33, 28)","(56, 20)","(70, 30)","(70, 45)","(44, 49)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(49, 20)","(65, 25)","(70, 45)","(53, 51)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(49, 20)","(65, 25)","(70, 45)","(44, 49)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(49, 20)","(65, 25)","(70, 45)","(44, 49)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(56, 20)","(69, 29)","(70, 45)","(44, 49)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(53, 19)","(65, 25)","(70, 45)","(54, 51)","(33, 40)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 28)","(70, 45)","(45, 49)","(34, 42)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 28)","(70, 45)","(44, 49)","(34, 42)","(51, 35)",,,,,,,
"(31, 23)","(33, 46)","(48, 54)","(72, 49)","(69, 23)","(55, 17)","(51, 35)",,,,,,,
"(32, 21)","(30, 44)","(48, 54)","(71, 50)","(71, 25)","(55, 17)","(51, 35)",,,,,,,
"(34, 26)","(56, 20)","(69, 29)","(70, 45)","(53, 51)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(49, 20)","(65, 25)","(70, 45)","(53, 51)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(49, 20)","(65, 25)","(70, 45)","(53, 51)","(33, 40)","(51, 35)",,,,,,,
"(32, 22)","(33, 46)","(47, 53)","(73, 49)","(71, 25)","(52, 16)","(51, 35)",,,,,,,
"(34, 26)","(49, 20)","(65, 25)","(69, 46)","(44, 49)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(49, 20)","(65, 25)","(70, 45)","(44, 49)","(33, 40)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 29)","(70, 45)","(44, 49)","(34, 42)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 28)","(70, 45)","(44, 49)","(34, 42)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(68, 27)","(70, 44)","(54, 51)","(34, 42)","(51, 35)",,,,,,,
"(34, 26)","(50, 20)","(65, 25)","(70, 45)","(53, 51)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(50, 20)","(67, 26)","(70, 45)","(53, 51)","(33, 40)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 29)","(70, 45)","(47, 50)","(34, 42)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 29)","(70, 45)","(47, 50)","(33, 41)","(51, 35)",,,,,,,
"(34, 26)","(50, 20)","(65, 25)","(70, 45)","(54, 51)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(50, 20)","(65, 25)","(70, 45)","(54, 51)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(50, 20)","(65, 25)","(69, 46)","(53, 51)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(50, 20)","(65, 25)","(69, 46)","(53, 51)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(50, 20)","(65, 25)","(70, 45)","(54, 51)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(58, 21)","(69, 29)","(70, 45)","(44, 49)","(33, 40)","(51, 35)",,,,,,,
"(32, 21)","(33, 46)","(49, 54)","(73, 49)","(69, 24)","(55, 17)","(51, 35)",,,,,,,
"(32, 22)","(33, 46)","(48, 54)","(72, 51)","(69, 23)","(55, 17)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 29)","(70, 45)","(47, 50)","(33, 40)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 29)","(70, 45)","(49, 51)","(34, 42)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 29)","(70, 45)","(49, 51)","(34, 42)","(51, 35)",,,,,,,
"(34, 26)","(49, 20)","(65, 25)","(70, 45)","(46, 50)","(34, 42)","(51, 35)",,,,,,,
"(33, 28)","(55, 20)","(69, 29)","(70, 45)","(46, 50)","(34, 42)","(51, 35)",,,,,,,
"(33, 27)","(57, 21)","(69, 29)","(70, 45)","(44, 49)","(33, 40)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 29)","(70, 45)","(44, 49)","(34, 42)","(51, 35)",,,,,,,
"(34, 26)","(49, 20)","(65, 25)","(70, 45)","(54, 51)","(33, 40)","(51, 35)",,,,,,,
"(32, 22)","(33, 46)","(48, 54)","(73, 48)","(69, 23)","(55, 17)","(51, 35)",,,,,,,
"(34, 27)","(55, 20)","(69, 28)","(70, 45)","(47, 50)","(33, 41)","(51, 35)",,,,,,,
"(34, 27)","(55, 20)","(69, 29)","(70, 45)","(44, 49)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(49, 20)","(65, 25)","(70, 45)","(44, 49)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(50, 20)","(65, 25)","(70, 45)","(44, 49)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(58, 21)","(69, 29)","(70, 45)","(44, 49)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(58, 21)","(69, 29)","(69, 46)","(44, 49)","(33, 40)","(51, 35)",,,,,,,
"(33, 27)","(56, 20)","(69, 29)","(70, 45)","(44, 49)","(33, 40)","(51, 35)",,,,,,,
"(32, 22)","(33, 46)","(48, 54)","(72, 48)","(69, 24)","(55, 17)","(51, 35)",,,,,,,
"(32, 21)","(33, 46)","(48, 54)","(71, 50)","(69, 24)","(55, 17)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 29)","(70, 45)","(47, 50)","(34, 42)","(51, 35)",,,,,,,
"(34, 26)","(49, 20)","(65, 25)","(70, 45)","(53, 51)","(33, 40)","(51, 35)",,,,,,,
"(33, 27)","(56, 20)","(69, 29)","(70, 45)","(47, 50)","(34, 42)","(51, 35)",,,,,,,
"(33, 27)","(56, 20)","(69, 29)","(70, 45)","(44, 49)","(34, 42)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 28)","(70, 45)","(44, 49)","(34, 42)","(51, 35)",,,,,,,
"(34, 26)","(60, 22)","(69, 29)","(70, 45)","(53, 51)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(60, 22)","(69, 29)","(70, 45)","(53, 51)","(33, 40)","(51, 35)",,,,,,,
"(32, 21)","(33, 46)","(48, 54)","(73, 48)","(69, 24)","(55, 17)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 29)","(70, 44)","(47, 50)","(33, 40)","(51, 35)",,,,,,,
"(33, 28)","(56, 20)","(69, 29)","(70, 45)","(47, 50)","(33, 40)","(51, 35)",,,,,,,
"(33, 28)","(56, 20)","(69, 28)","(70, 44)","(47, 50)","(33, 40)","(51, 35)",,,,,,,
"(33, 28)","(55, 20)","(69, 29)","(70, 45)","(47, 50)","(33, 40)","(51, 35)",,,,,,,
"(31, 24)","(31, 43)","(43, 52)","(73, 47)","(69, 24)","(55, 17)","(51, 35)",,,,,,,
"(34, 26)","(50, 20)","(66, 26)","(69, 46)","(44, 49)","(33, 40)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 28)","(70, 45)","(44, 49)","(34, 42)","(51, 35)",,,,,,,
"(34, 26)","(49, 20)","(65, 25)","(70, 45)","(53, 51)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(50, 20)","(65, 25)","(70, 45)","(53, 51)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(50, 20)","(65, 25)","(70, 45)","(46, 50)","(34, 42)","(51, 35)",,,,,,,
"(34, 26)","(50, 20)","(65, 25)","(70, 45)","(46, 50)","(34, 42)","(51, 35)",,,,,,,
"(33, 19)","(33, 46)","(48, 54)","(73, 48)","(70, 24)","(55, 17)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 29)","(70, 45)","(44, 49)","(34, 42)","(51, 35)",,,,,,,
"(33, 28)","(55, 20)","(69, 28)","(70, 45)","(45, 49)","(34, 42)","(51, 35)",,,,,,,
"(33, 28)","(55, 20)","(69, 28)","(69, 45)","(45, 49)","(34, 42)","(51, 35)",,,,,,,
"(33, 28)","(55, 20)","(69, 28)","(69, 45)","(45, 49)","(34, 42)","(51, 35)",,,,,,,
"(34, 26)","(57, 21)","(69, 29)","(70, 45)","(44, 49)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(49, 20)","(69, 29)","(70, 45)","(44, 49)","(33, 40)","(51, 35)",,,,,,,
"(34, 27)","(49, 20)","(66, 25)","(69, 46)","(44, 49)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(49, 20)","(66, 25)","(69, 46)","(44, 49)","(33, 41)","(51, 35)",,,,,,,
"(33, 19)","(33, 46)","(49, 54)","(72, 49)","(71, 25)","(54, 17)","(51, 35)",,,,,,,
"(34, 26)","(49, 20)","(67, 26)","(69, 46)","(54, 51)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(49, 20)","(67, 26)","(69, 46)","(54, 51)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(50, 20)","(67, 26)","(70, 45)","(53, 51)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(50, 20)","(67, 26)","(70, 45)","(53, 51)","(33, 40)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 29)","(70, 45)","(47, 50)","(34, 42)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 29)","(70, 45)","(47, 50)","(34, 42)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 28)","(70, 45)","(44, 49)","(34, 42)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 28)","(70, 45)","(47, 50)","(34, 42)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(68, 27)","(70, 45)","(44, 49)","(34, 42)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(68, 27)","(70, 45)","(44, 49)","(34, 42)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(68, 27)","(70, 45)","(44, 49)","(34, 42)","(51, 35)",,,,,,,
"(33, 28)","(58, 21)","(70, 30)","(70, 45)","(45, 49)","(34, 42)","(51, 35)",,,,,,,
"(33, 28)","(57, 21)","(68, 27)","(70, 45)","(45, 49)","(34, 42)","(51, 35)",,,,,,,
"(34, 26)","(50, 20)","(65, 25)","(70, 45)","(44, 49)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(50, 20)","(65, 25)","(70, 45)","(54, 51)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(50, 20)","(65, 25)","(70, 45)","(46, 50)","(34, 42)","(51, 35)",,,,,,,
"(34, 26)","(50, 20)","(67, 26)","(70, 45)","(46, 50)","(34, 42)","(51, 35)",,,,,,,
"(34, 26)","(50, 20)","(67, 26)","(69, 46)","(43, 48)","(33, 40)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 29)","(70, 45)","(44, 49)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(50, 20)","(70, 30)","(69, 46)","(53, 51)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(58, 21)","(70, 30)","(69, 46)","(53, 51)","(33, 40)","(51, 35)",,,,,,,
"(33, 28)","(55, 20)","(68, 28)","(70, 45)","(47, 50)","(34, 42)","(51, 35)",,,,,,,
"(34, 26)","(50, 20)","(65, 25)","(70, 45)","(53, 51)","(33, 40)","(51, 35)",,,,,,,
"(33, 27)","(56, 20)","(68, 28)","(70, 45)","(47, 50)","(34, 42)","(51, 35)",,,,,,,
"(33, 27)","(56, 20)","(69, 28)","(70, 45)","(47, 50)","(34, 42)","(51, 35)",,,,,,,
"(33, 27)","(56, 20)","(68, 27)","(70, 45)","(47, 50)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(49, 20)","(65, 25)","(70, 45)","(53, 51)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(48, 20)","(65, 25)","(70, 45)","(44, 49)","(33, 40)","(51, 35)",,,,,,,
"(33, 28)","(55, 20)","(68, 28)","(70, 45)","(45, 49)","(34, 42)","(51, 35)",,,,,,,
"(34, 26)","(49, 20)","(65, 25)","(70, 45)","(53, 51)","(33, 40)","(51, 35)",,,,,,,
"(32, 21)","(33, 46)","(48, 54)","(72, 49)","(71, 24)","(55, 17)","(51, 35)",,,,,,,
"(32, 21)","(33, 46)","(48, 54)","(72, 50)","(69, 24)","(55, 17)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 28)","(70, 45)","(44, 49)","(34, 42)","(51, 35)",,,,,,,
"(34, 27)","(55, 20)","(69, 29)","(70, 45)","(47, 50)","(34, 42)","(51, 35)",,,,,,,
"(32, 22)","(34, 47)","(48, 54)","(71, 50)","(72, 25)","(55, 17)","(51, 35)",,,,,,,
"(33, 27)","(56, 20)","(68, 27)","(70, 45)","(49, 51)","(34, 42)","(51, 35)",,,,,,,
"(33, 27)","(56, 20)","(68, 27)","(70, 45)","(49, 51)","(34, 42)","(51, 35)",,,,,,,
"(34, 26)","(49, 20)","(65, 25)","(70, 45)","(53, 51)","(33, 40)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 28)","(70, 45)","(47, 50)","(33, 40)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 28)","(70, 44)","(47, 50)","(34, 42)","(51, 35)",,,,,,,
"(34, 26)","(50, 20)","(65, 25)","(70, 45)","(46, 50)","(34, 42)","(51, 35)",,,,,,,
"(34, 26)","(56, 20)","(69, 28)","(70, 45)","(46, 50)","(34, 42)","(51, 35)",,,,,,,
"(34, 26)","(50, 20)","(65, 25)","(70, 45)","(54, 51)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(50, 20)","(65, 25)","(70, 45)","(53, 51)","(33, 40)","(51, 35)",,,,,,,
"(31, 23)","(33, 46)","(49, 54)","(75, 51)","(69, 23)","(54, 17)","(51, 35)",,,,,,,
"(34, 26)","(51, 20)","(70, 30)","(69, 46)","(44, 49)","(33, 41)","(51, 35)",,,,,,,
"(34, 27)","(55, 20)","(69, 29)","(70, 45)","(45, 49)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(50, 20)","(65, 25)","(70, 45)","(53, 51)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(50, 20)","(65, 25)","(70, 45)","(53, 51)","(33, 40)","(51, 35)",,,,,,,
"(34, 27)","(55, 20)","(69, 29)","(70, 45)","(47, 50)","(34, 42)","(51, 35)",,,,,,,
"(34, 26)","(50, 20)","(65, 25)","(70, 45)","(53, 51)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(50, 20)","(65, 25)","(70, 45)","(53, 51)","(33, 40)","(51, 35)",,,,,,,
"(33, 27)","(56, 20)","(69, 29)","(70, 45)","(44, 49)","(34, 42)","(51, 35)",,,,,,,
"(34, 26)","(50, 20)","(65, 25)","(70, 45)","(54, 51)","(33, 41)","(51, 35)",,,,,,,
"(34, 26)","(50, 20)","(65, 25)","(70, 45)","(54, 51)","(33, 41)","(51, 35)",,,,,,,
"(34, 26)","(50, 20)","(65, 25)","(70, 45)","(44, 49)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(49, 20)","(65, 25)","(70, 45)","(53, 51)","(33, 40)","(51, 35)",,,,,,,
"(33, 27)","(56, 20)","(69, 29)","(70, 45)","(44, 49)","(34, 42)","(51, 35)",,,,,,,
"(33, 27)","(56, 20)","(69, 29)","(70, 45)","(47, 50)","(34, 42)","(51, 35)",,,,,,,
"(34, 27)","(55, 20)","(69, 29)","(70, 45)","(47, 50)","(33, 40)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 29)","(70, 45)","(47, 50)","(33, 40)","(51, 35)",,,,,,,
"(34, 27)","(55, 20)","(68, 27)","(70, 45)","(46, 50)","(33, 40)","(51, 35)",,,,,,,
"(34, 27)","(55, 20)","(68, 27)","(70, 45)","(49, 51)","(33, 40)","(51, 35)",,,,,,,
"(34, 27)","(55, 20)","(68, 27)","(70, 45)","(47, 50)","(33, 40)","(51, 35)",,,,,,,
"(31, 23)","(33, 46)","(49, 54)","(73, 48)","(69, 24)","(57, 17)","(51, 35)",,,,,,,
"(34, 26)","(56, 20)","(69, 29)","(70, 45)","(44, 49)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(56, 20)","(69, 29)","(70, 45)","(54, 51)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(49, 20)","(67, 26)","(70, 45)","(54, 51)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(49, 20)","(67, 26)","(70, 45)","(54, 51)","(33, 40)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 29)","(70, 45)","(44, 49)","(34, 42)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 29)","(70, 45)","(44, 49)","(34, 42)","(51, 35)",,,,,,,
"(34, 26)","(50, 20)","(67, 26)","(70, 45)","(44, 49)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(50, 20)","(65, 25)","(70, 45)","(53, 51)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(50, 20)","(65, 25)","(70, 45)","(53, 51)","(33, 40)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 28)","(70, 45)","(44, 49)","(33, 41)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(70, 30)","(70, 45)","(44, 49)","(33, 41)","(51, 35)",,,,,,,
"(35, 25)","(49, 20)","(65, 25)","(70, 45)","(53, 51)","(33, 41)","(51, 35)",,,,,,,
"(35, 25)","(49, 20)","(65, 25)","(70, 45)","(54, 51)","(33, 41)","(51, 35)",,,,,,,
"(33, 27)","(56, 20)","(69, 29)","(70, 45)","(49, 51)","(34, 42)","(51, 35)",,,,,,,
"(34, 26)","(56, 20)","(69, 29)","(70, 45)","(53, 51)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(50, 20)","(66, 25)","(70, 45)","(46, 50)","(34, 42)","(51, 35)",,,,,,,
"(34, 26)","(49, 20)","(66, 25)","(70, 45)","(54, 51)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(49, 20)","(66, 25)","(70, 45)","(54, 51)","(33, 40)","(51, 35)",,,,,,,
"(33, 27)","(58, 21)","(69, 29)","(70, 45)","(45, 49)","(34, 42)","(51, 35)",,,,,,,
"(33, 27)","(56, 20)","(69, 29)","(70, 45)","(44, 49)","(34, 42)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 29)","(70, 45)","(47, 50)","(34, 42)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 29)","(70, 45)","(49, 51)","(34, 42)","(51, 35)",,,,,,,
"(32, 21)","(33, 46)","(51, 54)","(72, 48)","(71, 24)","(54, 16)","(51, 35)",,,,,,,
"(34, 26)","(50, 20)","(65, 25)","(70, 45)","(44, 49)","(33, 40)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 29)","(70, 45)","(44, 49)","(34, 42)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 29)","(70, 45)","(49, 51)","(34, 42)","(51, 35)",,,,,,,
"(33, 27)","(53, 19)","(69, 29)","(70, 45)","(44, 49)","(34, 42)","(51, 35)",,,,,,,
"(33, 28)","(56, 20)","(70, 30)","(70, 45)","(44, 49)","(34, 42)","(51, 35)",,,,,,,
"(33, 28)","(55, 20)","(70, 30)","(70, 45)","(44, 49)","(34, 42)","(51, 35)",,,,,,,
"(34, 27)","(55, 20)","(70, 30)","(70, 44)","(45, 49)","(34, 42)","(51, 35)",,,,,,,
"(34, 27)","(55, 20)","(69, 29)","(70, 44)","(47, 50)","(34, 42)","(51, 35)",,,,,,,
"(32, 20)","(34, 46)","(46, 53)","(73, 48)","(69, 23)","(55, 17)","(51, 35)",,,,,,,
"(34, 26)","(50, 20)","(65, 25)","(70, 45)","(44, 49)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(50, 20)","(65, 25)","(70, 45)","(44, 49)","(33, 40)","(51, 35)",,,,,,,
"(33, 27)","(56, 20)","(69, 28)","(70, 45)","(47, 50)","(34, 42)","(51, 35)",,,,,,,
"(34, 26)","(50, 20)","(66, 25)","(70, 45)","(54, 51)","(33, 40)","(51, 35)",,,,,,,
"(33, 27)","(49, 20)","(64, 24)","(70, 45)","(44, 49)","(34, 42)","(51, 35)",,,,,,,
"(34, 26)","(49, 20)","(66, 25)","(70, 45)","(53, 51)","(33, 41)","(51, 35)",,,,,,,
"(34, 26)","(49, 20)","(65, 25)","(70, 45)","(53, 51)","(33, 41)","(51, 35)",,,,,,,
"(34, 26)","(50, 20)","(65, 25)","(70, 45)","(53, 51)","(33, 41)","(51, 35)",,,,,,,
"(34, 27)","(55, 20)","(70, 30)","(70, 45)","(44, 49)","(33, 40)","(51, 35)",,,,,,,
"(34, 27)","(55, 20)","(69, 29)","(70, 45)","(44, 49)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(50, 20)","(65, 25)","(70, 45)","(54, 51)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(50, 20)","(65, 25)","(70, 45)","(44, 49)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(50, 20)","(65, 25)","(70, 45)","(44, 49)","(33, 40)","(51, 35)",,,,,,,
"(33, 19)","(33, 46)","(52, 54)","(73, 48)","(69, 24)","(55, 17)","(51, 35)",,,,,,,
"(32, 22)","(33, 46)","(48, 54)","(73, 47)","(70, 24)","(54, 17)","(51, 35)",,,,,,,
"(34, 27)","(57, 21)","(69, 29)","(70, 45)","(44, 49)","(33, 40)","(51, 35)",,,,,,,
"(34, 27)","(50, 20)","(64, 24)","(70, 45)","(44, 49)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(50, 20)","(65, 25)","(69, 46)","(44, 49)","(33, 40)","(51, 35)",,,,,,,
"(32, 20)","(33, 46)","(48, 54)","(73, 48)","(71, 24)","(55, 17)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 29)","(70, 45)","(44, 49)","(34, 42)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 29)","(70, 45)","(44, 49)","(34, 42)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 29)","(70, 45)","(45, 49)","(34, 42)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 29)","(70, 44)","(45, 49)","(34, 42)","(51, 35)",,,,,,,
"(31, 23)","(33, 46)","(48, 54)","(71, 50)","(70, 24)","(53, 16)","(51, 35)",,,,,,,
"(33, 27)","(55, 20)","(69, 29)","(70, 44)","(49, 51)","(34, 42)","(51, 35)",,,,,,,
"(34, 26)","(50, 20)","(65, 25)","(70, 45)","(44, 49)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(51, 19)","(65, 25)","(70, 45)","(44, 49)","(33, 40)","(51, 35)",,,,,,,
"(34, 26)","(53, 19)","(65, 25)","(70, 45)","(44, 49)","(33, 40)","(51, 35)",,,,,,,
