"(x1,y1)","(x2,y2)","(x3,y3)","(x4,y4)","(x5,y5)","(x6,y6)",Start Time,Stop Time,Duration,FPS,Red Warning,Orange Warning,Wind Warning
"(58, 20)","(80, 14)","(93, 22)","(94, 38)","(70, 43)","(57, 34)",,,,,,,
"(56, 16)","(55, 36)","(75, 48)","(98, 41)","(94, 18)","(80, 11)",,,,,,,
"(58, 20)","(80, 14)","(93, 22)","(94, 38)","(70, 43)","(57, 34)",,,,,,,
"(56, 16)","(55, 36)","(75, 48)","(98, 41)","(94, 18)","(80, 11)",,,,,,,
"(58, 20)","(80, 14)","(93, 22)","(94, 38)","(70, 43)","(57, 34)",,,,,,,
"(56, 16)","(55, 36)","(76, 48)","(98, 41)","(94, 18)","(79, 11)",,,,,,,
"(58, 20)","(80, 14)","(93, 22)","(94, 38)","(70, 43)","(57, 34)",,,,,,,
"(56, 16)","(55, 36)","(76, 48)","(98, 41)","(94, 18)","(79, 11)",,,,,,,
"(58, 20)","(80, 14)","(93, 22)","(94, 38)","(70, 43)","(57, 34)",,,,,,,
"(56, 16)","(55, 36)","(76, 48)","(98, 41)","(94, 18)","(79, 11)",,,,,,,
"(58, 20)","(80, 14)","(93, 22)","(94, 38)","(70, 43)","(57, 34)",,,,,,,
"(56, 16)","(55, 36)","(76, 48)","(98, 41)","(94, 18)","(79, 11)",,,,,,,
"(58, 20)","(80, 14)","(93, 22)","(94, 38)","(70, 43)","(57, 34)",,,,,,,
"(56, 16)","(55, 36)","(76, 48)","(98, 41)","(94, 18)","(79, 11)",,,,,,,
"(58, 20)","(80, 14)","(93, 22)","(94, 38)","(70, 43)","(57, 34)",,,,,,,
"(56, 16)","(55, 36)","(76, 48)","(98, 41)","(94, 18)","(79, 11)",,,,,,,
"(58, 20)","(80, 14)","(93, 22)","(94, 38)","(70, 43)","(57, 34)",,,,,,,
"(56, 16)","(55, 36)","(76, 48)","(98, 41)","(94, 18)","(79, 11)",,,,,,,
"(58, 20)","(80, 14)","(93, 22)","(94, 38)","(69, 43)","(57, 34)",,,,,,,
"(58, 20)","(80, 14)","(93, 22)","(94, 38)","(69, 43)","(57, 34)",,,,,,,
"(58, 20)","(80, 14)","(93, 22)","(94, 38)","(69, 43)","(57, 34)",,,,,,,
"(56, 16)","(57, 40)","(71, 47)","(98, 41)","(94, 18)","(79, 11)",,,,,,,
"(58, 20)","(80, 14)","(93, 22)","(94, 38)","(69, 43)","(57, 34)",,,,,,,
"(58, 20)","(80, 14)","(94, 24)","(94, 38)","(69, 43)","(57, 34)",,,,,,,
