"(x1,y1)","(x2,y2)","(x3,y3)","(x4,y4)","(x5,y5)","(x6,y6)",Start Time,Stop Time,Duration,FPS,Red Warning,Orange Warning,Wind Warning
"(105, 54)","(120, 63)","(124, 75)","(108, 88)","(87, 80)","(89, 66)",,,,,,,
"(103, 51)","(88, 62)","(83, 83)","(107, 92)","(124, 82)","(124, 64)",,,,,,,
"(103, 45)","(131, 60)","(130, 85)","(106, 99)","(76, 87)","(78, 58)",,,,,,,
"(103, 45)","(131, 60)","(130, 85)","(105, 99)","(76, 88)","(79, 61)",,,,,,,
"(103, 42)","(74, 58)","(73, 90)","(107, 101)","(135, 91)","(134, 59)",,,,,,,
"(103, 45)","(131, 60)","(130, 85)","(105, 99)","(76, 88)","(79, 61)",,,,,,,
"(104, 42)","(77, 59)","(73, 88)","(107, 101)","(135, 91)","(134, 59)",,,,,,,
"(213, 155)","(216, 177)","(230, 184)","(254, 180)","(251, 155)","(237, 148)",,,,,,,
"(102, 55)","(118, 61)","(124, 76)","(108, 88)","(87, 79)","(87, 65)",,,,,,,
"(103, 45)","(131, 60)","(131, 84)","(105, 99)","(76, 87)","(78, 57)",,,,,,,
"(213, 155)","(216, 177)","(230, 184)","(254, 180)","(251, 155)","(237, 148)",,,,,,,
"(236, 103)","(248, 121)","(237, 135)","(218, 139)","(206, 126)","(215, 107)",,,,,,,
"(236, 100)","(216, 103)","(203, 121)","(218, 142)","(243, 135)","(250, 114)",,,,,,,
"(86, 77)","(92, 61)","(108, 55)","(119, 62)","(124, 80)","(103, 88)",,,,,,,
"(216, 156)","(231, 151)","(248, 156)","(251, 177)","(230, 181)","(218, 175)",,,,,,,
"(213, 154)","(216, 177)","(229, 184)","(255, 178)","(251, 155)","(236, 148)",,,,,,,
"(103, 54)","(118, 61)","(122, 77)","(106, 88)","(87, 80)","(88, 63)",,,,,,,
"(103, 51)","(85, 65)","(82, 82)","(105, 92)","(125, 77)","(122, 61)",,,,,,,
"(104, 45)","(131, 60)","(130, 84)","(106, 99)","(73, 88)","(80, 60)",,,,,,,
"(216, 156)","(230, 151)","(248, 156)","(251, 177)","(230, 181)","(218, 175)",,,,,,,
"(213, 154)","(216, 177)","(229, 184)","(255, 178)","(251, 155)","(236, 148)",,,,,,,
"(235, 102)","(248, 122)","(238, 134)","(219, 139)","(206, 123)","(217, 106)",,,,,,,
"(236, 100)","(216, 103)","(203, 127)","(218, 142)","(239, 137)","(249, 113)",,,,,,,
"(103, 55)","(117, 60)","(124, 76)","(106, 88)","(86, 78)","(88, 64)",,,,,,,
"(103, 51)","(85, 65)","(82, 81)","(107, 91)","(126, 79)","(122, 61)",,,,,,,
"(236, 103)","(247, 116)","(239, 136)","(217, 138)","(206, 126)","(217, 106)",,,,,,,
"(236, 100)","(216, 103)","(203, 123)","(217, 141)","(239, 137)","(249, 120)",,,,,,,
"(104, 51)","(88, 62)","(82, 83)","(107, 91)","(125, 80)","(124, 62)",,,,,,,
"(214, 153)","(216, 177)","(230, 184)","(255, 178)","(251, 155)","(237, 148)",,,,,,,
"(104, 54)","(121, 66)","(121, 80)","(105, 89)","(87, 79)","(91, 61)",,,,,,,
"(103, 51)","(87, 63)","(82, 82)","(109, 91)","(124, 81)","(124, 62)",,,,,,,
"(103, 43)","(131, 60)","(130, 85)","(105, 99)","(76, 88)","(80, 59)",,,,,,,
"(214, 153)","(216, 177)","(229, 184)","(254, 180)","(251, 155)","(236, 148)",,,,,,,
"(100, 53)","(121, 65)","(121, 81)","(106, 89)","(86, 80)","(89, 61)",,,,,,,
"(103, 45)","(131, 60)","(130, 84)","(105, 99)","(73, 87)","(80, 57)",,,,,,,
"(134, 58)","(104, 42)","(82, 53)","(76, 96)","(105, 102)","(129, 90)",,,,,,,
"(214, 153)","(216, 177)","(229, 184)","(254, 180)","(251, 155)","(236, 148)",,,,,,,
"(108, 53)","(120, 63)","(122, 81)","(105, 89)","(86, 78)","(88, 63)",,,,,,,
"(214, 153)","(216, 177)","(229, 184)","(254, 180)","(251, 155)","(236, 148)",,,,,,,
"(104, 55)","(121, 64)","(122, 78)","(106, 89)","(86, 80)","(90, 65)",,,,,,,
"(104, 51)","(88, 63)","(83, 81)","(107, 92)","(125, 79)","(123, 62)",,,,,,,
"(214, 153)","(216, 177)","(229, 184)","(255, 178)","(251, 155)","(236, 148)",,,,,,,
"(214, 153)","(216, 177)","(229, 184)","(255, 178)","(251, 155)","(236, 148)",,,,,,,
"(103, 45)","(131, 60)","(130, 85)","(105, 99)","(76, 87)","(79, 61)",,,,,,,
"(103, 42)","(75, 58)","(73, 87)","(108, 101)","(134, 88)","(133, 57)",,,,,,,
"(214, 153)","(216, 177)","(229, 184)","(255, 178)","(251, 155)","(236, 148)",,,,,,,
"(237, 103)","(247, 124)","(238, 134)","(219, 139)","(207, 121)","(215, 107)",,,,,,,
"(235, 100)","(215, 104)","(203, 125)","(218, 142)","(239, 137)","(249, 121)",,,,,,,
"(105, 54)","(120, 64)","(122, 79)","(106, 89)","(86, 79)","(89, 66)",,,,,,,
"(103, 51)","(87, 64)","(83, 81)","(108, 92)","(124, 82)","(124, 62)",,,,,,,
"(213, 157)","(237, 151)","(252, 160)","(252, 176)","(230, 181)","(216, 173)",,,,,,,
"(101, 45)","(131, 60)","(130, 85)","(106, 99)","(76, 87)","(79, 61)",,,,,,,
"(104, 42)","(74, 59)","(73, 88)","(106, 102)","(134, 92)","(134, 58)",,,,,,,
"(214, 153)","(216, 177)","(229, 184)","(255, 178)","(251, 155)","(236, 148)",,,,,,,
"(103, 45)","(131, 60)","(130, 85)","(106, 99)","(76, 87)","(78, 61)",,,,,,,
"(213, 154)","(216, 177)","(229, 184)","(254, 180)","(251, 155)","(236, 148)",,,,,,,
"(103, 51)","(88, 62)","(83, 81)","(107, 92)","(125, 76)","(123, 62)",,,,,,,
"(103, 45)","(131, 60)","(131, 84)","(106, 99)","(76, 87)","(80, 58)",,,,,,,
"(132, 55)","(103, 42)","(75, 57)","(74, 89)","(106, 102)","(134, 93)",,,,,,,
"(214, 153)","(216, 177)","(229, 184)","(254, 180)","(251, 155)","(236, 148)",,,,,,,
"(103, 51)","(87, 64)","(83, 81)","(107, 92)","(125, 78)","(123, 62)",,,,,,,
"(103, 45)","(131, 60)","(130, 85)","(106, 99)","(76, 86)","(79, 60)",,,,,,,
"(103, 55)","(121, 64)","(122, 80)","(107, 89)","(86, 79)","(89, 66)",,,,,,,
"(103, 51)","(86, 64)","(81, 83)","(107, 92)","(125, 81)","(124, 63)",,,,,,,
"(235, 100)","(215, 104)","(199, 123)","(218, 142)","(239, 137)","(249, 113)",,,,,,,
"(101, 53)","(121, 64)","(121, 80)","(108, 88)","(86, 80)","(89, 65)",,,,,,,
"(214, 153)","(216, 177)","(229, 184)","(255, 178)","(251, 155)","(236, 148)",,,,,,,
"(103, 55)","(121, 64)","(120, 81)","(106, 88)","(85, 79)","(91, 63)",,,,,,,
