"(x1,y1)","(x2,y2)","(x3,y3)","(x4,y4)","(x5,y5)","(x6,y6)",Start Time,Stop Time,Duration,FPS,Red Warning,Orange Warning,Wind Warning
"(30, 23)","(32, 46)","(46, 53)","(72, 47)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(71, 49)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(71, 49)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(72, 47)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(72, 47)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(71, 49)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(72, 47)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(71, 49)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(71, 49)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(72, 47)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(72, 47)","(70, 25)","(53, 16)",,,,,,,
"(53, 16)","(29, 27)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 27)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 27)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(54, 16)","(29, 27)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(54, 16)","(29, 27)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 27)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 27)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 27)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 27)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 27)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 27)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 27)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 27)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 27)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 27)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 27)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 27)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 27)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 27)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 27)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 27)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 27)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 27)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 27)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 27)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 27)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(31, 22)","(32, 46)","(46, 53)","(71, 49)","(68, 23)","(53, 16)",,,,,,,
"(31, 22)","(32, 46)","(46, 53)","(71, 49)","(68, 23)","(53, 16)",,,,,,,
"(31, 22)","(32, 46)","(46, 53)","(71, 49)","(68, 23)","(53, 16)",,,,,,,
"(31, 22)","(32, 46)","(46, 53)","(71, 49)","(68, 23)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(49, 54)","(71, 49)","(68, 23)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(49, 54)","(71, 49)","(68, 23)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(49, 54)","(71, 49)","(68, 23)","(53, 16)",,,,,,,
"(31, 22)","(32, 46)","(49, 54)","(71, 49)","(68, 23)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(49, 54)","(71, 49)","(68, 23)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(49, 54)","(71, 49)","(68, 23)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(49, 54)","(71, 49)","(68, 23)","(53, 16)",,,,,,,
"(31, 22)","(32, 46)","(49, 54)","(71, 49)","(68, 23)","(53, 16)",,,,,,,
"(31, 22)","(32, 46)","(49, 54)","(71, 49)","(68, 23)","(53, 16)",,,,,,,
"(31, 22)","(32, 46)","(49, 54)","(71, 49)","(68, 23)","(53, 16)",,,,,,,
"(31, 22)","(32, 46)","(49, 54)","(71, 49)","(68, 23)","(53, 16)",,,,,,,
"(31, 22)","(32, 46)","(49, 54)","(71, 49)","(68, 23)","(53, 16)",,,,,,,
"(31, 22)","(32, 46)","(49, 54)","(71, 49)","(68, 23)","(53, 16)",,,,,,,
"(31, 22)","(32, 46)","(49, 54)","(71, 49)","(68, 23)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(49, 54)","(71, 49)","(68, 23)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(49, 54)","(71, 49)","(68, 23)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(49, 54)","(71, 49)","(68, 23)","(53, 16)",,,,,,,
"(53, 16)","(29, 27)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 27)","(30, 44)","(49, 54)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 27)","(30, 44)","(49, 54)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 27)","(30, 44)","(49, 54)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 27)","(30, 44)","(49, 54)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 27)","(30, 44)","(49, 54)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 27)","(30, 44)","(49, 54)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 27)","(30, 44)","(49, 54)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 27)","(30, 44)","(49, 54)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 27)","(30, 44)","(49, 54)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 27)","(30, 44)","(49, 54)","(72, 47)","(71, 26)",,,,,,,
"(33, 26)","(51, 19)","(69, 30)","(68, 46)","(44, 49)","(32, 40)",,,,,,,
"(53, 16)","(29, 26)","(30, 44)","(49, 54)","(72, 47)","(71, 26)",,,,,,,
"(33, 26)","(51, 19)","(69, 30)","(68, 46)","(44, 49)","(32, 40)",,,,,,,
"(53, 16)","(29, 26)","(30, 44)","(49, 54)","(72, 47)","(71, 26)",,,,,,,
"(33, 26)","(51, 19)","(69, 30)","(68, 46)","(44, 49)","(32, 40)",,,,,,,
"(53, 16)","(29, 26)","(30, 44)","(49, 54)","(72, 47)","(71, 26)",,,,,,,
"(33, 26)","(51, 19)","(69, 30)","(68, 46)","(44, 49)","(32, 40)",,,,,,,
"(53, 16)","(29, 26)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(33, 26)","(51, 19)","(69, 30)","(68, 46)","(44, 49)","(32, 40)",,,,,,,
"(53, 16)","(29, 26)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(33, 26)","(51, 19)","(69, 30)","(68, 46)","(44, 49)","(32, 40)",,,,,,,
"(53, 16)","(29, 26)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 26)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 26)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 26)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 26)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 26)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 26)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 26)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 26)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 27)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 27)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 27)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 27)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 27)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 27)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 27)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(31, 21)","(32, 46)","(46, 53)","(71, 49)","(69, 24)","(53, 16)",,,,,,,
"(31, 21)","(32, 46)","(46, 53)","(71, 49)","(69, 24)","(53, 16)",,,,,,,
"(53, 16)","(30, 23)","(29, 42)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(30, 23)","(29, 42)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(30, 23)","(29, 42)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(30, 23)","(29, 42)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(30, 23)","(29, 42)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(30, 23)","(29, 42)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(31, 21)","(29, 42)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(30, 23)","(29, 42)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(30, 23)","(29, 42)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(30, 23)","(29, 42)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(30, 23)","(29, 42)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(30, 23)","(29, 42)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(30, 23)","(29, 42)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(30, 23)","(29, 42)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(30, 23)","(29, 42)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(30, 23)","(29, 42)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(30, 23)","(29, 42)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(30, 23)","(29, 42)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(30, 23)","(29, 42)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(30, 23)","(29, 42)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(30, 23)","(29, 42)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(30, 23)","(29, 42)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(30, 23)","(29, 42)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(30, 23)","(29, 42)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(30, 23)","(29, 42)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(30, 23)","(29, 42)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(30, 23)","(29, 42)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(71, 49)","(69, 24)","(53, 16)",,,,,,,
"(53, 16)","(29, 28)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 28)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 28)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 28)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 28)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 28)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 28)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 28)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(72, 47)","(70, 25)","(53, 16)",,,,,,,
"(53, 16)","(29, 28)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 28)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(71, 49)","(70, 25)","(53, 16)",,,,,,,
"(53, 16)","(30, 23)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(72, 47)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(72, 47)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(72, 47)","(69, 24)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(72, 47)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(72, 47)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(72, 47)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(72, 47)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(72, 47)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(72, 47)","(69, 24)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(72, 47)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(72, 47)","(69, 24)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(72, 47)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(72, 47)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(72, 47)","(69, 24)","(53, 16)",,,,,,,
"(53, 16)","(29, 28)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 28)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 28)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 28)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 28)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 28)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 28)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 28)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 28)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 28)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 28)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 28)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 28)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 28)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 28)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 28)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 28)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 28)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 28)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(71, 49)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(71, 49)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(71, 49)","(70, 25)","(53, 16)",,,,,,,
"(53, 16)","(29, 28)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 28)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(71, 49)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(71, 49)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(71, 49)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(71, 49)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(71, 49)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(71, 49)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(71, 49)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(71, 49)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(71, 49)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(71, 49)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(71, 49)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(71, 49)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(71, 49)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(71, 49)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(71, 49)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(71, 49)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(71, 49)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(71, 49)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(71, 49)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(71, 49)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(71, 49)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(71, 49)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(72, 47)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(72, 47)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(72, 47)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(72, 47)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(72, 47)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(72, 47)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(72, 47)","(70, 25)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(72, 47)","(70, 24)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(72, 47)","(70, 24)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(72, 47)","(70, 24)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(72, 47)","(70, 24)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(72, 47)","(70, 24)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(72, 47)","(70, 24)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(72, 47)","(70, 24)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(72, 47)","(70, 24)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(72, 47)","(70, 24)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(72, 47)","(70, 24)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(72, 47)","(70, 24)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(72, 47)","(70, 24)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(72, 47)","(70, 24)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(72, 47)","(70, 24)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(72, 47)","(70, 24)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(72, 47)","(70, 24)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(72, 47)","(70, 24)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(72, 47)","(70, 24)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(71, 49)","(70, 24)","(53, 16)",,,,,,,
"(30, 23)","(32, 46)","(46, 53)","(71, 49)","(70, 24)","(53, 16)",,,,,,,
"(53, 16)","(29, 28)","(30, 44)","(46, 53)","(72, 47)","(70, 24)",,,,,,,
"(53, 16)","(29, 28)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 28)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 28)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 28)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 28)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 28)","(30, 44)","(46, 53)","(72, 47)","(70, 24)",,,,,,,
"(53, 16)","(29, 28)","(30, 44)","(46, 53)","(72, 47)","(70, 24)",,,,,,,
"(53, 16)","(29, 28)","(30, 44)","(46, 53)","(72, 47)","(70, 24)",,,,,,,
"(53, 16)","(29, 28)","(30, 44)","(46, 53)","(72, 47)","(70, 24)",,,,,,,
"(53, 16)","(29, 28)","(30, 44)","(46, 53)","(72, 47)","(70, 24)",,,,,,,
"(53, 16)","(29, 28)","(30, 44)","(46, 53)","(72, 47)","(70, 24)",,,,,,,
"(53, 16)","(29, 28)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 28)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 28)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(29, 28)","(30, 44)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(31, 21)","(32, 46)","(46, 53)","(69, 50)","(69, 24)","(53, 16)",,,,,,,
"(31, 21)","(32, 46)","(46, 53)","(69, 50)","(69, 24)","(53, 16)",,,,,,,
"(31, 21)","(32, 46)","(46, 53)","(69, 50)","(69, 24)","(53, 16)",,,,,,,
"(31, 21)","(32, 46)","(46, 53)","(72, 46)","(69, 24)","(53, 16)",,,,,,,
"(31, 21)","(32, 46)","(46, 53)","(72, 46)","(69, 24)","(53, 16)",,,,,,,
"(53, 16)","(32, 20)","(31, 45)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(32, 20)","(31, 45)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(53, 16)","(32, 20)","(31, 45)","(46, 53)","(72, 47)","(71, 26)",,,,,,,
"(31, 21)","(32, 46)","(46, 53)","(72, 47)","(69, 24)","(53, 16)",,,,,,,
