"(x1,y1)","(x2,y2)","(x3,y3)","(x4,y4)","(x5,y5)","(x6,y6)",Start Time,Stop Time,Duration,FPS,Red Warning,Orange Warning,Wind Warning
"(24, 24)","(25, 49)","(39, 56)","(66, 50)","(61, 26)","(46, 19)",,,,,,,
"(26, 29)","(48, 23)","(61, 31)","(62, 47)","(38, 52)","(26, 44)",,,,,,,
"(26, 29)","(50, 24)","(61, 31)","(62, 47)","(38, 52)","(26, 44)",,,,,,,
"(25, 20)","(26, 49)","(39, 56)","(64, 52)","(62, 27)","(47, 19)",,,,,,,
"(45, 22)","(61, 31)","(62, 47)","(43, 54)","(26, 44)","(25, 31)",,,,,,,
"(26, 29)","(45, 22)","(61, 31)","(62, 47)","(40, 53)","(26, 44)",,,,,,,
"(26, 29)","(50, 24)","(62, 33)","(61, 48)","(37, 52)","(25, 42)",,,,,,,
"(23, 25)","(24, 48)","(39, 56)","(65, 52)","(61, 27)","(46, 19)",,,,,,,
"(23, 26)","(24, 48)","(39, 56)","(65, 52)","(61, 27)","(46, 19)",,,,,,,
"(26, 29)","(46, 22)","(61, 31)","(62, 47)","(38, 52)","(26, 44)",,,,,,,
"(23, 25)","(24, 48)","(39, 56)","(65, 52)","(63, 28)","(46, 19)",,,,,,,
"(26, 28)","(45, 22)","(59, 29)","(61, 49)","(43, 54)","(25, 42)",,,,,,,
"(25, 21)","(26, 49)","(39, 56)","(64, 52)","(62, 27)","(46, 19)",,,,,,,
"(26, 28)","(43, 22)","(62, 33)","(62, 47)","(43, 54)","(25, 42)",,,,,,,
"(25, 21)","(26, 49)","(39, 56)","(64, 52)","(61, 26)","(46, 19)",,,,,,,
"(26, 29)","(45, 22)","(62, 33)","(61, 49)","(45, 54)","(26, 43)",,,,,,,
"(45, 22)","(61, 31)","(62, 47)","(43, 54)","(27, 45)","(25, 31)",,,,,,,
"(25, 23)","(25, 49)","(39, 56)","(65, 51)","(62, 27)","(46, 19)",,,,,,,
"(26, 29)","(45, 22)","(57, 28)","(61, 49)","(37, 52)","(26, 43)",,,,,,,
"(25, 23)","(25, 49)","(38, 56)","(65, 51)","(62, 27)","(46, 19)",,,,,,,
"(26, 29)","(46, 22)","(62, 33)","(62, 47)","(38, 52)","(26, 44)",,,,,,,
"(26, 29)","(48, 23)","(62, 33)","(62, 47)","(38, 52)","(26, 44)",,,,,,,
"(45, 22)","(62, 33)","(62, 47)","(43, 54)","(26, 44)","(25, 31)",,,,,,,
"(25, 20)","(24, 48)","(40, 57)","(63, 53)","(62, 27)","(47, 19)",,,,,,,
"(26, 29)","(45, 22)","(62, 33)","(62, 47)","(40, 53)","(26, 44)",,,,,,,
"(23, 25)","(24, 48)","(39, 56)","(64, 52)","(62, 27)","(47, 19)",,,,,,,
"(26, 29)","(47, 23)","(61, 31)","(62, 47)","(37, 52)","(25, 42)",,,,,,,
"(23, 25)","(26, 50)","(38, 56)","(64, 52)","(62, 27)","(46, 19)",,,,,,,
"(26, 29)","(45, 22)","(62, 33)","(61, 49)","(43, 54)","(25, 42)",,,,,,,
"(23, 25)","(25, 49)","(38, 56)","(64, 52)","(62, 27)","(46, 19)",,,,,,,
"(25, 31)","(47, 23)","(62, 33)","(62, 47)","(37, 52)","(26, 44)",,,,,,,
"(25, 22)","(24, 48)","(39, 56)","(64, 52)","(61, 27)","(44, 19)",,,,,,,
"(25, 31)","(45, 22)","(62, 33)","(62, 47)","(37, 52)","(26, 44)",,,,,,,
"(25, 21)","(24, 48)","(39, 56)","(64, 52)","(62, 27)","(47, 19)",,,,,,,
"(23, 25)","(23, 47)","(35, 55)","(65, 50)","(63, 28)","(47, 20)",,,,,,,
"(24, 23)","(23, 47)","(40, 57)","(64, 52)","(63, 28)","(44, 19)",,,,,,,
"(26, 29)","(42, 23)","(62, 33)","(61, 49)","(43, 54)","(26, 43)",,,,,,,
"(24, 23)","(25, 49)","(40, 57)","(65, 52)","(62, 27)","(48, 20)",,,,,,,
"(45, 22)","(62, 33)","(62, 47)","(43, 54)","(27, 45)","(25, 31)",,,,,,,
"(24, 23)","(25, 49)","(40, 57)","(65, 52)","(62, 27)","(48, 20)",,,,,,,
"(27, 27)","(47, 23)","(60, 30)","(61, 49)","(43, 54)","(29, 47)",,,,,,,
"(27, 28)","(47, 23)","(60, 30)","(61, 49)","(43, 54)","(29, 47)",,,,,,,
"(23, 25)","(25, 49)","(39, 56)","(63, 53)","(62, 27)","(46, 19)",,,,,,,
"(26, 28)","(42, 23)","(57, 28)","(62, 47)","(37, 52)","(25, 42)",,,,,,,
"(26, 28)","(42, 23)","(57, 28)","(62, 47)","(37, 52)","(25, 42)",,,,,,,
"(23, 25)","(25, 49)","(38, 56)","(64, 52)","(62, 27)","(45, 19)",,,,,,,
"(26, 29)","(50, 24)","(61, 32)","(61, 49)","(35, 51)","(25, 42)",,,,,,,
"(23, 26)","(23, 46)","(35, 55)","(65, 50)","(60, 26)","(47, 19)",,,,,,,
"(27, 27)","(50, 24)","(61, 31)","(62, 47)","(43, 54)","(25, 42)",,,,,,,
"(23, 26)","(25, 49)","(39, 56)","(65, 50)","(62, 27)","(47, 19)",,,,,,,
"(26, 29)","(45, 22)","(60, 31)","(62, 47)","(37, 52)","(25, 42)",,,,,,,
"(26, 28)","(48, 23)","(61, 31)","(62, 47)","(36, 51)","(25, 42)",,,,,,,
"(25, 21)","(26, 49)","(39, 56)","(64, 52)","(61, 26)","(46, 19)",,,,,,,
"(26, 29)","(47, 23)","(62, 33)","(62, 47)","(40, 53)","(26, 44)",,,,,,,
"(25, 21)","(24, 48)","(43, 57)","(64, 52)","(63, 28)","(44, 19)",,,,,,,
"(26, 29)","(45, 22)","(61, 31)","(62, 47)","(40, 53)","(26, 44)",,,,,,,
"(25, 21)","(26, 49)","(42, 57)","(66, 50)","(60, 26)","(46, 19)",,,,,,,
"(26, 29)","(46, 22)","(61, 31)","(62, 47)","(38, 52)","(26, 44)",,,,,,,
"(25, 21)","(24, 48)","(39, 56)","(65, 52)","(62, 27)","(46, 19)",,,,,,,
"(45, 22)","(61, 31)","(62, 47)","(43, 54)","(26, 44)","(25, 30)",,,,,,,
"(26, 28)","(48, 23)","(61, 32)","(61, 49)","(43, 54)","(25, 42)",,,,,,,
