"(x1,y1)","(x2,y2)","(x3,y3)","(x4,y4)","(x5,y5)","(x6,y6)",Start Time,Stop Time,Duration,FPS,Red Warning,Orange Warning,Wind Warning
"(55, 33)","(70, 28)","(91, 38)","(90, 54)","(72, 59)","(54, 48)",,,,,,,
"(52, 31)","(54, 54)","(68, 61)","(94, 55)","(91, 32)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(68, 61)","(94, 55)","(91, 32)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(68, 61)","(94, 55)","(91, 32)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(68, 61)","(94, 55)","(91, 32)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(67, 61)","(94, 55)","(92, 33)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(67, 61)","(93, 56)","(91, 32)","(75, 24)",,,,,,,
"(55, 33)","(73, 27)","(91, 38)","(90, 54)","(72, 59)","(54, 48)",,,,,,,
"(53, 30)","(54, 54)","(68, 61)","(94, 55)","(92, 32)","(75, 24)",,,,,,,
"(53, 29)","(54, 54)","(68, 61)","(94, 55)","(91, 32)","(75, 24)",,,,,,,
"(55, 33)","(73, 27)","(91, 38)","(90, 54)","(66, 57)","(54, 48)",,,,,,,
"(53, 30)","(54, 54)","(68, 61)","(94, 55)","(91, 32)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(68, 61)","(94, 55)","(91, 32)","(76, 24)",,,,,,,
"(55, 34)","(70, 28)","(91, 38)","(90, 54)","(72, 59)","(54, 48)",,,,,,,
"(52, 31)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(76, 24)",,,,,,,
"(53, 30)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(76, 24)",,,,,,,
"(53, 30)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(76, 24)",,,,,,,
"(53, 29)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(53, 29)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(53, 29)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(74, 27)","(90, 36)","(91, 52)","(72, 59)","(54, 48)","(54, 35)",,,,,,,
"(52, 31)","(55, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(74, 27)","(90, 36)","(91, 52)","(72, 59)","(54, 48)","(54, 35)",,,,,,,
"(52, 31)","(55, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(53, 29)","(52, 52)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(53, 29)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(74, 27)","(90, 36)","(91, 52)","(72, 59)","(54, 48)","(54, 35)",,,,,,,
"(54, 27)","(52, 52)","(68, 61)","(93, 57)","(91, 32)","(76, 24)",,,,,,,
"(55, 33)","(74, 27)","(88, 34)","(90, 54)","(66, 57)","(54, 48)",,,,,,,
"(53, 29)","(52, 52)","(68, 61)","(93, 57)","(91, 32)","(76, 24)",,,,,,,
"(55, 34)","(70, 28)","(91, 38)","(90, 54)","(72, 59)","(54, 48)",,,,,,,
"(53, 29)","(54, 54)","(67, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(53, 29)","(54, 54)","(67, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(53, 29)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(53, 29)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(53, 29)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 31)","(51, 50)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(68, 61)","(93, 57)","(92, 33)","(75, 24)",,,,,,,
"(55, 34)","(70, 28)","(86, 33)","(90, 54)","(72, 59)","(54, 48)",,,,,,,
"(52, 31)","(54, 54)","(68, 61)","(93, 57)","(92, 33)","(75, 24)",,,,,,,
"(52, 30)","(54, 54)","(68, 61)","(94, 55)","(91, 32)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(68, 61)","(94, 55)","(91, 32)","(75, 24)",,,,,,,
"(53, 29)","(54, 54)","(67, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(53, 29)","(54, 54)","(67, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(53, 29)","(54, 54)","(67, 61)","(93, 57)","(92, 33)","(75, 24)",,,,,,,
"(53, 29)","(54, 54)","(67, 61)","(93, 57)","(92, 33)","(75, 24)",,,,,,,
"(52, 32)","(54, 54)","(67, 61)","(93, 57)","(92, 33)","(75, 24)",,,,,,,
"(52, 32)","(54, 54)","(67, 61)","(93, 57)","(92, 33)","(75, 24)",,,,,,,
"(55, 34)","(70, 28)","(88, 34)","(90, 54)","(66, 57)","(54, 48)",,,,,,,
"(53, 30)","(54, 54)","(69, 62)","(94, 55)","(91, 32)","(77, 25)",,,,,,,
"(53, 30)","(54, 54)","(69, 62)","(94, 55)","(91, 32)","(77, 25)",,,,,,,
"(55, 34)","(71, 28)","(91, 38)","(90, 54)","(72, 59)","(54, 48)",,,,,,,
"(52, 30)","(54, 54)","(72, 62)","(93, 57)","(92, 33)","(75, 24)",,,,,,,
"(55, 34)","(71, 28)","(91, 38)","(90, 54)","(72, 59)","(54, 48)",,,,,,,
"(52, 30)","(54, 54)","(72, 62)","(93, 57)","(92, 33)","(75, 24)",,,,,,,
"(55, 34)","(71, 28)","(91, 38)","(90, 54)","(72, 59)","(54, 48)",,,,,,,
"(52, 31)","(54, 54)","(68, 61)","(93, 57)","(92, 33)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(68, 61)","(93, 57)","(90, 32)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(68, 61)","(93, 57)","(90, 32)","(75, 24)",,,,,,,
"(53, 30)","(54, 54)","(72, 62)","(93, 57)","(92, 33)","(75, 24)",,,,,,,
"(53, 30)","(54, 54)","(72, 62)","(93, 57)","(92, 33)","(75, 24)",,,,,,,
"(52, 32)","(54, 54)","(68, 61)","(93, 57)","(92, 33)","(75, 24)",,,,,,,
"(52, 32)","(54, 54)","(72, 62)","(93, 57)","(92, 33)","(75, 24)",,,,,,,
"(75, 24)","(52, 31)","(52, 52)","(67, 61)","(94, 55)","(93, 34)",,,,,,,
"(75, 24)","(52, 31)","(52, 52)","(67, 61)","(94, 55)","(93, 34)",,,,,,,
"(75, 24)","(52, 31)","(52, 52)","(67, 61)","(94, 55)","(93, 34)",,,,,,,
"(53, 29)","(54, 54)","(67, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(53, 29)","(54, 54)","(67, 61)","(93, 57)","(92, 33)","(75, 24)",,,,,,,
"(75, 24)","(52, 31)","(52, 52)","(68, 61)","(94, 55)","(93, 34)",,,,,,,
"(75, 24)","(52, 31)","(52, 52)","(68, 61)","(94, 55)","(93, 34)",,,,,,,
"(52, 31)","(54, 54)","(67, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(67, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(71, 62)","(93, 57)","(90, 32)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(71, 62)","(93, 57)","(90, 32)","(73, 24)",,,,,,,
"(52, 31)","(54, 54)","(68, 61)","(93, 57)","(90, 32)","(76, 25)",,,,,,,
"(54, 28)","(54, 54)","(67, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(54, 28)","(54, 54)","(67, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(73, 24)",,,,,,,
"(52, 31)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(73, 24)",,,,,,,
"(75, 24)","(52, 31)","(52, 52)","(69, 62)","(94, 55)","(93, 34)",,,,,,,
"(75, 24)","(52, 31)","(52, 52)","(69, 62)","(94, 55)","(93, 34)",,,,,,,
"(53, 29)","(54, 54)","(67, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(55, 34)","(76, 28)","(90, 36)","(91, 52)","(69, 58)","(54, 48)",,,,,,,
"(53, 30)","(54, 54)","(69, 62)","(93, 57)","(92, 33)","(75, 24)",,,,,,,
"(54, 29)","(54, 54)","(67, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(53, 30)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(54, 29)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(53, 30)","(54, 54)","(67, 61)","(93, 57)","(92, 33)","(75, 24)",,,,,,,
"(53, 30)","(54, 54)","(67, 61)","(93, 57)","(92, 33)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(67, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(67, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(67, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(70, 62)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(70, 62)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(67, 61)","(93, 57)","(92, 33)","(73, 24)",,,,,,,
"(52, 31)","(54, 54)","(67, 61)","(93, 57)","(92, 33)","(73, 24)",,,,,,,
"(52, 32)","(54, 54)","(68, 61)","(93, 57)","(92, 33)","(75, 24)",,,,,,,
"(52, 32)","(54, 54)","(68, 61)","(93, 57)","(92, 33)","(75, 24)",,,,,,,
"(52, 32)","(54, 54)","(72, 62)","(93, 57)","(92, 33)","(75, 24)",,,,,,,
"(52, 32)","(54, 54)","(72, 62)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 32)","(54, 54)","(72, 62)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 32)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(73, 24)",,,,,,,
"(52, 32)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(73, 24)",,,,,,,
"(52, 32)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 32)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(53, 29)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(53, 29)","(54, 54)","(72, 62)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(53, 29)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(54, 28)","(52, 52)","(67, 61)","(93, 57)","(91, 32)","(77, 25)",,,,,,,
"(54, 28)","(52, 52)","(67, 61)","(93, 57)","(91, 32)","(77, 25)",,,,,,,
"(53, 29)","(55, 54)","(68, 61)","(93, 57)","(91, 32)","(73, 24)",,,,,,,
"(53, 29)","(55, 54)","(68, 61)","(93, 57)","(91, 32)","(73, 24)",,,,,,,
"(53, 29)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(53, 29)","(54, 54)","(72, 62)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(53, 29)","(54, 54)","(67, 61)","(93, 57)","(90, 31)","(72, 24)",,,,,,,
"(53, 29)","(54, 54)","(67, 61)","(93, 57)","(91, 32)","(72, 24)",,,,,,,
"(53, 29)","(54, 54)","(67, 61)","(93, 57)","(91, 32)","(72, 24)",,,,,,,
"(53, 28)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(54, 28)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(67, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(75, 24)","(52, 31)","(51, 50)","(67, 61)","(94, 55)","(93, 34)",,,,,,,
"(75, 24)","(52, 31)","(51, 50)","(67, 61)","(94, 55)","(93, 34)",,,,,,,
"(52, 31)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(55, 34)","(76, 28)","(91, 38)","(91, 52)","(69, 58)","(54, 48)",,,,,,,
"(52, 31)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(53, 30)","(54, 54)","(69, 62)","(93, 57)","(90, 31)","(76, 24)",,,,,,,
"(53, 30)","(52, 52)","(69, 62)","(93, 57)","(90, 31)","(76, 24)",,,,,,,
"(54, 28)","(52, 52)","(69, 62)","(93, 57)","(90, 31)","(76, 24)",,,,,,,
"(75, 24)","(54, 28)","(51, 51)","(69, 62)","(94, 55)","(93, 34)",,,,,,,
"(54, 28)","(54, 54)","(69, 62)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(53, 30)","(54, 54)","(67, 61)","(93, 57)","(92, 33)","(75, 24)",,,,,,,
"(53, 30)","(54, 54)","(67, 61)","(93, 57)","(92, 33)","(75, 24)",,,,,,,
"(53, 30)","(52, 52)","(67, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(54, 28)","(54, 54)","(67, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(54, 28)","(54, 54)","(67, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(74, 27)","(90, 36)","(91, 52)","(72, 59)","(54, 48)","(54, 35)",,,,,,,
"(74, 27)","(90, 36)","(91, 52)","(72, 59)","(55, 50)","(54, 35)",,,,,,,
"(52, 30)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 30)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 30)","(54, 54)","(69, 62)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(55, 34)","(76, 28)","(90, 36)","(91, 52)","(69, 58)","(54, 48)",,,,,,,
"(52, 30)","(54, 54)","(69, 62)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(53, 30)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(54, 28)","(54, 54)","(67, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(54, 29)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(54, 29)","(52, 52)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(53, 29)","(54, 54)","(67, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(67, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(53, 29)","(55, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(53, 29)","(52, 52)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(53, 29)","(52, 52)","(67, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(55, 34)","(76, 28)","(90, 36)","(91, 52)","(69, 58)","(54, 48)",,,,,,,
"(54, 28)","(54, 54)","(67, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(69, 62)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 32)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 32)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(55, 34)","(70, 28)","(91, 38)","(90, 54)","(72, 59)","(54, 48)",,,,,,,
"(52, 31)","(51, 50)","(68, 61)","(93, 57)","(90, 31)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(68, 61)","(93, 57)","(92, 33)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(68, 61)","(93, 57)","(92, 33)","(75, 24)",,,,,,,
"(53, 30)","(54, 54)","(69, 62)","(93, 57)","(91, 32)","(76, 24)",,,,,,,
"(53, 30)","(54, 54)","(69, 62)","(93, 57)","(91, 32)","(76, 24)",,,,,,,
"(52, 32)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 32)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 32)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 31)","(51, 50)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 30)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(76, 24)",,,,,,,
"(52, 31)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(76, 24)",,,,,,,
"(52, 31)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(76, 24)",,,,,,,
"(54, 28)","(54, 54)","(72, 62)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(53, 30)","(54, 54)","(72, 62)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 31)","(51, 51)","(68, 61)","(93, 57)","(91, 32)","(73, 24)",,,,,,,
"(52, 31)","(51, 51)","(68, 61)","(93, 57)","(91, 32)","(73, 24)",,,,,,,
"(55, 34)","(71, 28)","(91, 38)","(90, 54)","(72, 59)","(54, 48)",,,,,,,
"(75, 24)","(52, 31)","(51, 51)","(68, 61)","(94, 55)","(93, 34)",,,,,,,
"(75, 24)","(52, 31)","(51, 51)","(67, 61)","(94, 55)","(93, 34)",,,,,,,
"(75, 24)","(52, 31)","(51, 51)","(67, 61)","(94, 55)","(93, 34)",,,,,,,
"(55, 34)","(70, 28)","(91, 38)","(90, 54)","(72, 59)","(54, 48)",,,,,,,
"(52, 30)","(54, 54)","(69, 62)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(55, 34)","(70, 28)","(91, 38)","(90, 54)","(72, 59)","(54, 48)",,,,,,,
"(52, 30)","(54, 54)","(69, 62)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(53, 29)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(54, 28)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(55, 34)","(71, 28)","(91, 38)","(90, 54)","(72, 59)","(54, 48)",,,,,,,
"(52, 31)","(54, 54)","(68, 61)","(93, 57)","(92, 33)","(75, 24)",,,,,,,
"(55, 34)","(71, 28)","(91, 38)","(90, 54)","(72, 59)","(54, 48)",,,,,,,
"(75, 24)","(52, 31)","(52, 52)","(68, 61)","(94, 55)","(93, 34)",,,,,,,
"(55, 34)","(76, 28)","(91, 38)","(91, 52)","(69, 58)","(54, 48)",,,,,,,
"(54, 28)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(54, 28)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(68, 61)","(93, 57)","(90, 31)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(68, 61)","(93, 57)","(90, 31)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(68, 61)","(93, 57)","(90, 31)","(75, 24)",,,,,,,
"(52, 32)","(54, 54)","(68, 61)","(93, 57)","(90, 31)","(72, 24)",,,,,,,
"(52, 32)","(54, 54)","(68, 61)","(93, 57)","(90, 31)","(72, 24)",,,,,,,
"(74, 27)","(91, 38)","(91, 52)","(72, 59)","(54, 48)","(57, 32)",,,,,,,
"(53, 29)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(76, 24)",,,,,,,
"(55, 34)","(71, 28)","(91, 38)","(90, 54)","(72, 59)","(54, 48)",,,,,,,
"(53, 29)","(54, 54)","(72, 62)","(93, 57)","(91, 32)","(76, 24)",,,,,,,
"(55, 34)","(70, 28)","(91, 38)","(90, 54)","(72, 59)","(54, 48)",,,,,,,
"(54, 27)","(54, 54)","(69, 62)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(53, 30)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(55, 34)","(71, 28)","(87, 34)","(90, 54)","(72, 59)","(54, 48)",,,,,,,
"(53, 30)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(55, 34)","(76, 28)","(90, 37)","(91, 52)","(69, 58)","(54, 48)",,,,,,,
"(52, 31)","(54, 54)","(72, 62)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(67, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(67, 61)","(93, 57)","(91, 32)","(73, 24)",,,,,,,
"(52, 31)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(53, 30)","(54, 54)","(68, 61)","(93, 57)","(92, 33)","(75, 24)",,,,,,,
"(53, 30)","(54, 54)","(67, 61)","(93, 57)","(92, 33)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(69, 62)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 31)","(54, 54)","(69, 62)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(75, 24)","(52, 31)","(51, 51)","(69, 62)","(94, 55)","(93, 34)",,,,,,,
"(55, 34)","(71, 28)","(91, 38)","(90, 54)","(72, 59)","(54, 48)",,,,,,,
"(75, 24)","(52, 31)","(51, 51)","(69, 62)","(94, 55)","(93, 34)",,,,,,,
"(55, 34)","(71, 28)","(91, 38)","(90, 54)","(72, 59)","(54, 48)",,,,,,,
"(75, 24)","(52, 31)","(51, 51)","(69, 62)","(94, 55)","(93, 34)",,,,,,,
"(75, 24)","(52, 32)","(51, 51)","(67, 61)","(94, 55)","(93, 34)",,,,,,,
"(75, 24)","(54, 29)","(51, 51)","(68, 61)","(94, 55)","(93, 34)",,,,,,,
"(52, 32)","(54, 54)","(67, 61)","(93, 57)","(91, 32)","(73, 24)",,,,,,,
"(52, 32)","(54, 54)","(67, 61)","(93, 57)","(91, 32)","(73, 24)",,,,,,,
"(54, 29)","(54, 54)","(67, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(54, 29)","(54, 54)","(67, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(54, 29)","(54, 54)","(67, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(54, 28)","(54, 54)","(67, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(54, 28)","(54, 54)","(67, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(54, 28)","(53, 53)","(67, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
"(52, 30)","(54, 54)","(68, 61)","(93, 57)","(91, 32)","(75, 24)",,,,,,,
