"(x1,y1)","(x2,y2)","(x3,y3)","(x4,y4)","(x5,y5)","(x6,y6)",Start Time,Stop Time,Duration,FPS,Red Warning,Orange Warning,Wind Warning
"(227, 151)","(228, 175)","(246, 183)","(267, 178)","(265, 153)","(249, 145)",,,,,,,
"(230, 154)","(245, 149)","(260, 154)","(265, 173)","(249, 179)","(228, 169)",,,,,,,
"(227, 151)","(228, 175)","(246, 183)","(267, 178)","(265, 153)","(249, 145)",,,,,,,
"(229, 155)","(250, 149)","(263, 157)","(265, 173)","(243, 179)","(228, 169)",,,,,,,
"(227, 151)","(228, 175)","(246, 183)","(267, 178)","(265, 153)","(249, 145)",,,,,,,
"(230, 154)","(245, 149)","(265, 159)","(264, 175)","(244, 179)","(232, 173)",,,,,,,
"(227, 151)","(228, 175)","(243, 183)","(267, 178)","(265, 153)","(249, 145)",,,,,,,
"(230, 154)","(245, 149)","(259, 154)","(264, 175)","(244, 179)","(232, 173)",,,,,,,
"(227, 151)","(228, 175)","(243, 183)","(267, 178)","(265, 153)","(249, 145)",,,,,,,
"(229, 155)","(249, 149)","(263, 157)","(265, 173)","(241, 178)","(228, 169)",,,,,,,
"(227, 151)","(228, 175)","(243, 183)","(267, 178)","(265, 153)","(248, 145)",,,,,,,
"(229, 155)","(249, 149)","(263, 157)","(265, 173)","(243, 179)","(228, 169)",,,,,,,
"(227, 151)","(228, 175)","(243, 183)","(267, 178)","(265, 153)","(248, 145)",,,,,,,
"(227, 151)","(228, 175)","(241, 182)","(267, 178)","(265, 153)","(249, 145)",,,,,,,
"(230, 154)","(245, 149)","(265, 159)","(264, 175)","(244, 179)","(232, 173)",,,,,,,
"(227, 151)","(228, 175)","(241, 182)","(267, 178)","(265, 153)","(249, 145)",,,,,,,
"(230, 154)","(245, 149)","(259, 154)","(265, 173)","(249, 179)","(228, 169)",,,,,,,
"(227, 151)","(228, 175)","(243, 183)","(267, 178)","(265, 153)","(249, 145)",,,,,,,
"(230, 154)","(245, 149)","(259, 154)","(265, 173)","(249, 179)","(228, 169)",,,,,,,
"(227, 151)","(228, 175)","(246, 183)","(267, 178)","(265, 153)","(249, 145)",,,,,,,
"(230, 154)","(245, 149)","(260, 154)","(265, 173)","(249, 179)","(228, 169)",,,,,,,
"(227, 151)","(227, 175)","(250, 182)","(269, 174)","(265, 153)","(249, 145)",,,,,,,
"(230, 154)","(245, 149)","(259, 154)","(265, 173)","(249, 179)","(228, 169)",,,,,,,
"(227, 151)","(228, 175)","(245, 183)","(267, 177)","(265, 153)","(249, 145)",,,,,,,
"(230, 154)","(245, 149)","(259, 154)","(265, 173)","(249, 179)","(228, 169)",,,,,,,
"(227, 151)","(228, 175)","(243, 183)","(267, 178)","(265, 153)","(249, 145)",,,,,,,
"(229, 156)","(249, 149)","(263, 157)","(265, 173)","(241, 178)","(228, 169)",,,,,,,
"(227, 151)","(228, 175)","(243, 183)","(267, 178)","(265, 153)","(249, 145)",,,,,,,
"(230, 154)","(250, 149)","(263, 157)","(265, 173)","(249, 179)","(228, 169)",,,,,,,
"(227, 151)","(228, 175)","(243, 183)","(267, 178)","(265, 153)","(249, 145)",,,,,,,
"(229, 155)","(250, 149)","(263, 157)","(264, 174)","(249, 179)","(228, 169)",,,,,,,
"(227, 151)","(228, 175)","(246, 183)","(267, 178)","(265, 153)","(249, 145)",,,,,,,
"(229, 155)","(245, 149)","(259, 154)","(264, 174)","(239, 177)","(228, 169)",,,,,,,
"(227, 151)","(228, 175)","(243, 183)","(267, 178)","(265, 153)","(249, 145)",,,,,,,
"(248, 101)","(260, 114)","(259, 127)","(232, 137)","(219, 120)","(229, 105)",,,,,,,
"(251, 99)","(229, 101)","(206, 120)","(231, 140)","(253, 135)","(263, 112)",,,,,,,
"(227, 151)","(228, 175)","(243, 183)","(267, 178)","(265, 153)","(249, 145)",,,,,,,
"(227, 151)","(228, 175)","(243, 183)","(267, 178)","(265, 153)","(249, 145)",,,,,,,
"(230, 154)","(245, 149)","(259, 154)","(264, 175)","(244, 179)","(232, 173)",,,,,,,
"(227, 151)","(228, 175)","(243, 183)","(269, 176)","(265, 153)","(249, 145)",,,,,,,
