"(x1,y1)","(x2,y2)","(x3,y3)","(x4,y4)","(x5,y5)","(x6,y6)",Start Time,Stop Time,Duration,FPS,Red Warning,Orange Warning,Wind Warning
"(33, 35)","(35, 58)","(48, 65)","(75, 61)","(72, 36)","(56, 28)",,,,,,,
"(35, 39)","(55, 31)","(72, 42)","(72, 56)","(50, 62)","(36, 53)",,,,,,,
"(33, 35)","(35, 58)","(48, 65)","(75, 61)","(72, 36)","(56, 28)",,,,,,,
"(37, 36)","(55, 31)","(67, 37)","(71, 58)","(51, 62)","(39, 56)",,,,,,,
"(34, 33)","(35, 58)","(48, 65)","(74, 61)","(73, 37)","(54, 28)",,,,,,,
"(37, 36)","(55, 31)","(72, 42)","(71, 58)","(51, 62)","(39, 56)",,,,,,,
"(33, 34)","(35, 58)","(48, 65)","(76, 59)","(71, 35)","(57, 28)",,,,,,,
"(36, 37)","(55, 31)","(67, 37)","(71, 58)","(47, 61)","(36, 52)",,,,,,,
"(33, 35)","(35, 58)","(48, 65)","(76, 59)","(71, 35)","(56, 28)",,,,,,,
"(33, 35)","(35, 58)","(50, 66)","(75, 60)","(72, 36)","(55, 28)",,,,,,,
"(36, 38)","(55, 31)","(71, 40)","(72, 56)","(47, 61)","(35, 51)",,,,,,,
"(33, 35)","(35, 58)","(49, 65)","(75, 60)","(71, 35)","(54, 28)",,,,,,,
"(36, 38)","(55, 31)","(68, 38)","(71, 58)","(47, 61)","(35, 52)",,,,,,,
"(33, 35)","(35, 58)","(50, 66)","(74, 61)","(72, 36)","(56, 28)",,,,,,,
"(36, 38)","(51, 32)","(72, 42)","(71, 58)","(47, 61)","(35, 51)",,,,,,,
"(34, 33)","(35, 58)","(48, 65)","(73, 63)","(72, 36)","(56, 28)",,,,,,,
"(36, 38)","(57, 32)","(72, 42)","(72, 56)","(50, 62)","(35, 52)",,,,,,,
"(33, 35)","(35, 58)","(50, 66)","(74, 61)","(72, 36)","(56, 28)",,,,,,,
"(36, 38)","(57, 32)","(72, 42)","(72, 56)","(50, 62)","(36, 53)",,,,,,,
"(33, 35)","(32, 54)","(48, 65)","(76, 60)","(72, 36)","(56, 28)",,,,,,,
"(33, 35)","(32, 55)","(48, 65)","(74, 61)","(72, 36)","(56, 28)",,,,,,,
"(34, 33)","(36, 59)","(50, 66)","(74, 61)","(72, 36)","(56, 28)",,,,,,,
"(34, 33)","(36, 59)","(50, 66)","(74, 61)","(72, 36)","(56, 28)",,,,,,,
"(36, 38)","(57, 32)","(70, 39)","(71, 58)","(47, 61)","(35, 52)",,,,,,,
"(34, 33)","(35, 58)","(49, 65)","(76, 59)","(72, 36)","(56, 28)",,,,,,,
"(36, 38)","(52, 32)","(72, 42)","(71, 58)","(47, 61)","(36, 53)",,,,,,,
"(34, 33)","(32, 53)","(43, 63)","(76, 59)","(72, 36)","(56, 28)",,,,,,,
"(37, 37)","(52, 32)","(67, 37)","(71, 58)","(47, 61)","(35, 52)",,,,,,,
"(34, 33)","(35, 58)","(51, 66)","(76, 59)","(73, 37)","(56, 28)",,,,,,,
"(34, 33)","(35, 58)","(51, 66)","(76, 58)","(73, 37)","(56, 28)",,,,,,,
"(36, 38)","(52, 32)","(67, 37)","(71, 58)","(47, 61)","(35, 52)",,,,,,,
"(34, 33)","(35, 58)","(51, 66)","(75, 60)","(73, 37)","(56, 28)",,,,,,,
"(36, 38)","(55, 31)","(72, 42)","(71, 58)","(53, 63)","(35, 52)",,,,,,,
"(34, 33)","(34, 57)","(50, 66)","(73, 63)","(73, 37)","(54, 28)",,,,,,,
"(36, 38)","(55, 31)","(72, 42)","(71, 58)","(53, 63)","(35, 52)",,,,,,,
"(34, 33)","(32, 56)","(50, 66)","(73, 63)","(71, 35)","(54, 28)",,,,,,,
"(33, 35)","(35, 58)","(53, 66)","(73, 63)","(71, 35)","(54, 28)",,,,,,,
"(33, 35)","(35, 58)","(53, 66)","(73, 63)","(73, 37)","(54, 28)",,,,,,,
"(36, 38)","(57, 32)","(72, 42)","(72, 56)","(48, 61)","(36, 53)",,,,,,,
"(36, 38)","(57, 32)","(71, 40)","(72, 56)","(48, 61)","(36, 53)",,,,,,,
"(36, 38)","(57, 32)","(72, 42)","(72, 56)","(48, 61)","(36, 53)",,,,,,,
"(33, 35)","(32, 54)","(46, 64)","(76, 58)","(72, 36)","(56, 28)",,,,,,,
"(34, 32)","(35, 58)","(53, 66)","(74, 61)","(73, 37)","(57, 28)",,,,,,,
"(36, 37)","(51, 32)","(72, 42)","(72, 57)","(53, 63)","(36, 53)",,,,,,,
"(35, 31)","(35, 58)","(53, 66)","(74, 61)","(73, 37)","(54, 28)",,,,,,,
"(36, 38)","(55, 31)","(72, 42)","(72, 56)","(48, 61)","(36, 53)",,,,,,,
"(34, 32)","(34, 57)","(50, 66)","(74, 63)","(72, 36)","(56, 28)",,,,,,,
"(37, 36)","(55, 31)","(67, 37)","(72, 56)","(57, 62)","(36, 53)",,,,,,,
"(34, 32)","(35, 58)","(50, 66)","(74, 61)","(72, 36)","(56, 28)",,,,,,,
"(36, 38)","(60, 33)","(72, 42)","(72, 56)","(48, 61)","(36, 53)",,,,,,,
"(34, 33)","(34, 57)","(49, 65)","(73, 62)","(73, 37)","(56, 28)",,,,,,,
"(36, 38)","(55, 31)","(72, 42)","(72, 56)","(48, 61)","(36, 53)",,,,,,,
"(34, 33)","(34, 57)","(48, 65)","(73, 62)","(73, 37)","(56, 28)",,,,,,,
"(36, 38)","(55, 31)","(72, 42)","(72, 56)","(48, 61)","(36, 53)",,,,,,,
"(33, 35)","(32, 55)","(44, 63)","(75, 59)","(73, 37)","(56, 28)",,,,,,,
"(36, 38)","(55, 31)","(72, 42)","(72, 56)","(47, 61)","(35, 51)",,,,,,,
"(34, 33)","(36, 58)","(48, 65)","(73, 62)","(73, 37)","(56, 28)",,,,,,,
"(36, 37)","(53, 31)","(72, 42)","(71, 57)","(56, 62)","(35, 52)",,,,,,,
"(34, 33)","(33, 56)","(45, 64)","(76, 59)","(72, 36)","(56, 28)",,,,,,,
"(36, 37)","(53, 31)","(72, 42)","(71, 57)","(56, 62)","(35, 52)",,,,,,,
"(34, 33)","(36, 58)","(49, 65)","(74, 61)","(72, 36)","(53, 28)",,,,,,,
"(34, 33)","(36, 58)","(49, 65)","(73, 62)","(72, 36)","(58, 29)",,,,,,,
"(36, 37)","(56, 31)","(72, 42)","(71, 57)","(57, 62)","(35, 52)",,,,,,,
"(33, 35)","(32, 54)","(45, 64)","(75, 59)","(72, 36)","(55, 28)",,,,,,,
"(37, 36)","(56, 31)","(68, 38)","(71, 57)","(51, 62)","(39, 56)",,,,,,,
"(33, 35)","(32, 54)","(45, 64)","(75, 59)","(72, 36)","(54, 28)",,,,,,,
"(33, 35)","(32, 54)","(45, 64)","(75, 59)","(73, 37)","(54, 28)",,,,,,,
"(35, 39)","(57, 32)","(71, 40)","(72, 56)","(47, 61)","(36, 53)",,,,,,,
"(34, 33)","(35, 58)","(48, 65)","(76, 60)","(72, 36)","(56, 28)",,,,,,,
"(35, 39)","(57, 32)","(71, 40)","(72, 56)","(48, 61)","(36, 53)",,,,,,,
"(34, 33)","(35, 58)","(49, 65)","(76, 60)","(72, 36)","(56, 28)",,,,,,,
"(35, 39)","(57, 32)","(71, 40)","(72, 56)","(48, 61)","(36, 53)",,,,,,,
"(34, 33)","(35, 58)","(49, 65)","(76, 60)","(72, 36)","(56, 28)",,,,,,,
"(35, 30)","(35, 58)","(51, 66)","(74, 61)","(74, 37)","(57, 28)",,,,,,,
"(55, 31)","(71, 40)","(72, 56)","(53, 63)","(36, 53)","(35, 40)",,,,,,,
"(34, 32)","(34, 57)","(53, 66)","(76, 59)","(71, 35)","(54, 28)",,,,,,,
"(36, 38)","(57, 32)","(71, 40)","(72, 56)","(50, 62)","(36, 53)",,,,,,,
"(34, 32)","(36, 58)","(53, 66)","(74, 61)","(73, 37)","(56, 28)",,,,,,,
"(35, 31)","(35, 58)","(50, 66)","(76, 59)","(72, 36)","(56, 28)",,,,,,,
"(36, 38)","(57, 32)","(71, 40)","(72, 56)","(50, 62)","(36, 53)",,,,,,,
"(33, 35)","(34, 57)","(53, 66)","(74, 61)","(72, 36)","(56, 28)",,,,,,,
"(34, 33)","(34, 57)","(49, 65)","(76, 59)","(72, 36)","(56, 28)",,,,,,,
"(36, 38)","(58, 32)","(71, 40)","(72, 56)","(48, 61)","(36, 53)",,,,,,,
"(34, 33)","(34, 57)","(49, 65)","(76, 59)","(72, 36)","(56, 28)",,,,,,,
"(36, 37)","(51, 32)","(67, 37)","(72, 56)","(53, 63)","(35, 52)",,,,,,,
"(34, 33)","(35, 58)","(48, 65)","(76, 59)","(72, 36)","(57, 29)",,,,,,,
"(36, 37)","(51, 32)","(67, 37)","(72, 56)","(47, 61)","(35, 51)",,,,,,,
"(36, 38)","(52, 32)","(72, 42)","(71, 57)","(46, 60)","(35, 51)",,,,,,,
"(34, 32)","(35, 58)","(50, 66)","(73, 62)","(72, 36)","(56, 28)",,,,,,,
"(36, 38)","(52, 32)","(72, 42)","(71, 57)","(46, 60)","(35, 51)",,,,,,,
"(33, 34)","(35, 58)","(50, 66)","(75, 59)","(72, 36)","(56, 28)",,,,,,,
"(33, 34)","(35, 58)","(48, 65)","(74, 61)","(72, 36)","(56, 28)",,,,,,,
"(36, 38)","(52, 32)","(72, 42)","(71, 57)","(46, 60)","(35, 52)",,,,,,,
"(33, 34)","(35, 58)","(48, 65)","(74, 61)","(72, 36)","(56, 28)",,,,,,,
"(34, 32)","(35, 58)","(49, 65)","(76, 59)","(72, 36)","(56, 28)",,,,,,,
"(34, 32)","(36, 58)","(49, 65)","(75, 61)","(72, 36)","(56, 28)",,,,,,,
"(36, 38)","(57, 32)","(72, 42)","(72, 56)","(47, 61)","(35, 52)",,,,,,,
"(33, 34)","(35, 58)","(53, 66)","(76, 59)","(73, 36)","(56, 28)",,,,,,,
"(33, 35)","(35, 58)","(53, 66)","(76, 59)","(71, 35)","(56, 28)",,,,,,,
"(35, 40)","(57, 32)","(71, 40)","(72, 56)","(47, 61)","(36, 53)",,,,,,,
"(33, 35)","(35, 58)","(51, 66)","(76, 59)","(71, 35)","(56, 28)",,,,,,,
"(36, 38)","(57, 32)","(71, 40)","(72, 56)","(50, 62)","(35, 52)",,,,,,,
"(34, 33)","(36, 58)","(53, 66)","(74, 61)","(70, 35)","(57, 29)",,,,,,,
"(36, 38)","(57, 32)","(71, 40)","(72, 56)","(50, 62)","(35, 52)",,,,,,,
"(34, 33)","(36, 58)","(53, 66)","(74, 61)","(70, 35)","(57, 29)",,,,,,,
"(36, 38)","(57, 32)","(71, 40)","(72, 56)","(50, 62)","(35, 52)",,,,,,,
"(34, 33)","(36, 58)","(53, 66)","(74, 61)","(70, 35)","(57, 29)",,,,,,,
"(36, 38)","(57, 32)","(71, 41)","(72, 56)","(47, 61)","(36, 52)",,,,,,,
"(34, 33)","(35, 58)","(53, 66)","(74, 61)","(71, 36)","(54, 28)",,,,,,,
"(34, 33)","(35, 58)","(53, 66)","(76, 59)","(73, 37)","(56, 28)",,,,,,,
"(34, 33)","(35, 58)","(53, 66)","(76, 59)","(74, 38)","(56, 28)",,,,,,,
"(34, 33)","(35, 58)","(50, 66)","(73, 63)","(73, 37)","(54, 28)",,,,,,,
"(34, 32)","(35, 58)","(51, 66)","(73, 63)","(72, 36)","(54, 28)",,,,,,,
"(34, 32)","(35, 58)","(51, 66)","(73, 63)","(72, 36)","(54, 28)",,,,,,,
"(34, 32)","(35, 58)","(51, 66)","(73, 63)","(72, 36)","(54, 28)",,,,,,,
"(33, 34)","(35, 58)","(53, 66)","(76, 59)","(73, 37)","(56, 28)",,,,,,,
"(33, 34)","(35, 58)","(53, 66)","(76, 59)","(73, 37)","(56, 28)",,,,,,,
"(36, 38)","(52, 32)","(68, 38)","(71, 58)","(47, 61)","(35, 52)",,,,,,,
"(34, 33)","(35, 58)","(50, 66)","(76, 59)","(71, 36)","(58, 29)",,,,,,,
"(36, 38)","(52, 32)","(68, 38)","(71, 58)","(47, 61)","(35, 52)",,,,,,,
"(34, 33)","(35, 58)","(50, 66)","(73, 62)","(74, 38)","(58, 29)",,,,,,,
"(34, 33)","(35, 58)","(50, 66)","(73, 62)","(74, 38)","(58, 29)",,,,,,,
"(34, 33)","(34, 57)","(50, 66)","(74, 61)","(73, 37)","(56, 28)",,,,,,,
"(35, 40)","(57, 32)","(71, 40)","(72, 56)","(50, 62)","(36, 53)",,,,,,,
"(35, 31)","(35, 58)","(53, 66)","(74, 61)","(72, 36)","(56, 28)",,,,,,,
"(35, 40)","(57, 32)","(71, 40)","(72, 56)","(47, 61)","(36, 53)",,,,,,,
"(35, 31)","(35, 58)","(53, 66)","(76, 60)","(73, 37)","(54, 28)",,,,,,,
"(36, 38)","(57, 32)","(72, 42)","(72, 56)","(47, 61)","(36, 53)",,,,,,,
"(34, 32)","(35, 58)","(48, 65)","(76, 59)","(72, 36)","(58, 29)",,,,,,,
"(36, 38)","(57, 32)","(72, 42)","(72, 56)","(48, 61)","(36, 53)",,,,,,,
"(33, 34)","(35, 58)","(48, 65)","(75, 61)","(72, 36)","(58, 29)",,,,,,,
"(36, 38)","(57, 32)","(72, 42)","(72, 56)","(50, 62)","(37, 54)",,,,,,,
"(33, 34)","(37, 59)","(49, 65)","(75, 61)","(72, 36)","(56, 28)",,,,,,,
"(35, 40)","(57, 32)","(72, 42)","(72, 56)","(49, 62)","(37, 54)",,,,,,,
"(36, 38)","(55, 31)","(72, 42)","(71, 58)","(47, 61)","(36, 52)",,,,,,,
"(33, 35)","(37, 59)","(49, 65)","(76, 59)","(72, 36)","(56, 28)",,,,,,,
"(33, 35)","(32, 54)","(45, 64)","(76, 59)","(71, 35)","(56, 28)",,,,,,,
"(36, 38)","(52, 32)","(68, 38)","(71, 58)","(47, 61)","(35, 52)",,,,,,,
"(33, 35)","(35, 58)","(53, 66)","(75, 61)","(73, 37)","(56, 28)",,,,,,,
"(36, 38)","(52, 32)","(68, 38)","(71, 58)","(47, 61)","(35, 51)",,,,,,,
"(34, 33)","(34, 57)","(53, 66)","(75, 61)","(72, 36)","(56, 28)",,,,,,,
"(34, 33)","(35, 58)","(51, 66)","(75, 61)","(71, 36)","(57, 29)",,,,,,,
"(34, 34)","(37, 59)","(51, 66)","(75, 61)","(71, 36)","(58, 29)",,,,,,,
"(36, 38)","(52, 32)","(71, 42)","(71, 58)","(47, 61)","(35, 52)",,,,,,,
"(35, 31)","(37, 59)","(53, 66)","(75, 61)","(71, 36)","(58, 29)",,,,,,,
"(36, 38)","(52, 32)","(72, 43)","(71, 58)","(47, 61)","(35, 52)",,,,,,,
"(35, 33)","(35, 58)","(50, 66)","(73, 63)","(72, 36)","(54, 28)",,,,,,,
"(36, 38)","(52, 32)","(68, 38)","(71, 58)","(47, 61)","(35, 52)",,,,,,,
"(34, 34)","(35, 58)","(50, 66)","(73, 63)","(72, 36)","(54, 28)",,,,,,,
"(36, 38)","(52, 32)","(68, 38)","(71, 58)","(47, 61)","(35, 52)",,,,,,,
"(34, 34)","(35, 58)","(50, 66)","(73, 63)","(72, 36)","(54, 28)",,,,,,,
"(36, 38)","(52, 32)","(68, 38)","(71, 58)","(47, 61)","(35, 52)",,,,,,,
"(34, 34)","(35, 58)","(50, 66)","(73, 63)","(72, 36)","(54, 28)",,,,,,,
"(35, 40)","(57, 32)","(71, 41)","(72, 56)","(47, 61)","(36, 54)",,,,,,,
"(35, 33)","(35, 58)","(51, 66)","(74, 63)","(73, 37)","(58, 29)",,,,,,,
"(33, 36)","(32, 54)","(45, 64)","(75, 61)","(71, 36)","(58, 29)",,,,,,,
"(35, 33)","(35, 58)","(49, 65)","(74, 63)","(73, 37)","(58, 29)",,,,,,,
"(36, 38)","(51, 32)","(68, 38)","(71, 58)","(47, 61)","(35, 52)",,,,,,,
"(33, 35)","(35, 58)","(50, 66)","(74, 63)","(73, 37)","(56, 28)",,,,,,,
"(35, 33)","(35, 58)","(51, 66)","(75, 62)","(72, 36)","(57, 28)",,,,,,,
"(36, 38)","(52, 32)","(72, 41)","(72, 58)","(57, 62)","(35, 52)",,,,,,,
"(35, 33)","(35, 58)","(51, 66)","(75, 62)","(72, 36)","(57, 28)",,,,,,,
"(37, 38)","(52, 32)","(68, 38)","(71, 58)","(47, 61)","(35, 52)",,,,,,,
"(35, 31)","(35, 58)","(53, 66)","(73, 63)","(73, 37)","(55, 28)",,,,,,,
"(37, 38)","(52, 32)","(68, 38)","(71, 58)","(47, 61)","(35, 52)",,,,,,,
"(35, 31)","(35, 58)","(53, 66)","(73, 63)","(73, 37)","(57, 29)",,,,,,,
"(33, 35)","(37, 59)","(50, 66)","(74, 61)","(73, 37)","(54, 28)",,,,,,,
"(33, 39)","(57, 32)","(71, 41)","(72, 56)","(47, 61)","(35, 52)",,,,,,,
"(33, 35)","(37, 59)","(51, 66)","(74, 61)","(71, 36)","(58, 29)",,,,,,,
"(36, 38)","(52, 32)","(72, 43)","(71, 58)","(47, 61)","(35, 52)",,,,,,,
"(33, 35)","(37, 59)","(50, 66)","(74, 63)","(72, 36)","(58, 29)",,,,,,,
"(34, 34)","(33, 56)","(45, 64)","(76, 59)","(73, 37)","(57, 29)",,,,,,,
"(34, 33)","(35, 58)","(51, 66)","(76, 59)","(73, 37)","(56, 28)",,,,,,,
"(35, 31)","(36, 58)","(53, 66)","(73, 63)","(73, 37)","(56, 28)",,,,,,,
"(35, 31)","(36, 58)","(51, 66)","(76, 59)","(71, 35)","(56, 28)",,,,,,,
"(36, 38)","(57, 32)","(72, 42)","(72, 56)","(50, 62)","(36, 52)",,,,,,,
"(35, 31)","(35, 58)","(53, 66)","(76, 59)","(72, 36)","(56, 28)",,,,,,,
"(36, 39)","(57, 32)","(71, 41)","(73, 56)","(47, 61)","(35, 52)",,,,,,,
"(33, 36)","(35, 58)","(53, 66)","(75, 61)","(72, 36)","(56, 28)",,,,,,,
"(36, 39)","(57, 32)","(71, 41)","(73, 56)","(47, 61)","(35, 52)",,,,,,,
"(33, 36)","(35, 58)","(53, 66)","(75, 61)","(72, 36)","(56, 28)",,,,,,,
"(33, 34)","(35, 58)","(53, 66)","(73, 63)","(72, 36)","(56, 28)",,,,,,,
"(34, 34)","(35, 58)","(51, 66)","(73, 63)","(72, 36)","(56, 28)",,,,,,,
"(35, 33)","(35, 58)","(50, 66)","(76, 59)","(72, 36)","(57, 28)",,,,,,,
"(34, 34)","(32, 54)","(45, 64)","(76, 59)","(72, 36)","(56, 28)",,,,,,,
"(36, 38)","(51, 32)","(72, 42)","(71, 58)","(54, 63)","(35, 52)",,,,,,,
"(33, 35)","(32, 55)","(44, 63)","(76, 59)","(72, 36)","(56, 28)",,,,,,,
"(36, 38)","(52, 32)","(72, 42)","(71, 58)","(47, 61)","(35, 52)",,,,,,,
"(33, 35)","(32, 55)","(44, 63)","(76, 59)","(72, 36)","(56, 28)",,,,,,,
"(33, 35)","(32, 55)","(48, 65)","(75, 61)","(72, 36)","(56, 28)",,,,,,,
"(36, 38)","(52, 32)","(69, 38)","(71, 58)","(54, 63)","(39, 56)",,,,,,,
"(33, 35)","(32, 55)","(50, 66)","(74, 61)","(72, 36)","(58, 29)",,,,,,,
"(33, 35)","(32, 55)","(52, 66)","(76, 59)","(75, 41)","(54, 28)",,,,,,,
"(36, 38)","(55, 31)","(72, 42)","(71, 58)","(47, 61)","(36, 53)",,,,,,,
"(34, 34)","(36, 58)","(48, 65)","(74, 61)","(71, 36)","(56, 28)",,,,,,,
"(36, 38)","(51, 32)","(72, 42)","(71, 58)","(47, 61)","(36, 53)",,,,,,,
"(34, 34)","(36, 58)","(48, 65)","(74, 61)","(72, 36)","(56, 28)",,,,,,,
"(36, 38)","(52, 32)","(67, 37)","(72, 57)","(57, 62)","(35, 52)",,,,,,,
"(34, 33)","(35, 58)","(53, 66)","(73, 62)","(72, 36)","(56, 28)",,,,,,,
"(34, 33)","(35, 58)","(53, 66)","(73, 62)","(71, 35)","(56, 28)",,,,,,,
"(37, 37)","(51, 32)","(72, 42)","(71, 58)","(51, 62)","(39, 56)",,,,,,,
"(34, 33)","(35, 58)","(49, 65)","(73, 62)","(71, 35)","(55, 28)",,,,,,,
"(37, 36)","(55, 31)","(68, 38)","(71, 58)","(51, 62)","(39, 56)",,,,,,,
"(35, 31)","(35, 58)","(53, 66)","(76, 59)","(73, 37)","(56, 28)",,,,,,,
"(37, 36)","(55, 31)","(68, 38)","(71, 58)","(51, 62)","(39, 56)",,,,,,,
"(35, 31)","(35, 58)","(53, 66)","(76, 59)","(73, 37)","(56, 28)",,,,,,,
"(33, 35)","(35, 58)","(50, 66)","(74, 61)","(72, 36)","(54, 28)",,,,,,,
"(36, 38)","(57, 32)","(72, 42)","(72, 56)","(47, 61)","(36, 53)",,,,,,,
"(33, 34)","(35, 58)","(49, 65)","(75, 61)","(71, 36)","(58, 29)",,,,,,,
"(36, 38)","(57, 32)","(72, 42)","(72, 56)","(47, 61)","(36, 53)",,,,,,,
"(33, 34)","(35, 58)","(49, 65)","(75, 61)","(72, 36)","(58, 29)",,,,,,,
"(36, 38)","(57, 32)","(72, 42)","(72, 56)","(47, 61)","(35, 51)",,,,,,,
"(33, 34)","(35, 58)","(48, 65)","(74, 61)","(72, 36)","(57, 28)",,,,,,,
"(36, 38)","(57, 32)","(72, 42)","(72, 56)","(47, 61)","(35, 51)",,,,,,,
"(33, 34)","(35, 58)","(48, 65)","(74, 61)","(72, 36)","(57, 29)",,,,,,,
"(33, 35)","(35, 58)","(49, 65)","(74, 61)","(73, 37)","(57, 28)",,,,,,,
"(36, 38)","(55, 31)","(71, 40)","(72, 56)","(48, 61)","(37, 54)",,,,,,,
"(33, 35)","(35, 58)","(49, 65)","(74, 61)","(72, 36)","(57, 28)",,,,,,,
"(33, 35)","(32, 54)","(53, 66)","(76, 58)","(74, 38)","(61, 30)",,,,,,,
"(34, 33)","(35, 58)","(53, 66)","(76, 59)","(72, 36)","(57, 28)",,,,,,,
"(34, 33)","(35, 58)","(53, 66)","(76, 59)","(72, 36)","(55, 28)",,,,,,,
"(33, 35)","(33, 55)","(50, 66)","(76, 59)","(72, 36)","(54, 28)",,,,,,,
"(33, 35)","(33, 55)","(50, 66)","(76, 59)","(72, 36)","(54, 28)",,,,,,,
"(34, 33)","(35, 58)","(48, 65)","(74, 61)","(72, 36)","(58, 29)",,,,,,,
"(36, 38)","(52, 32)","(72, 42)","(71, 58)","(53, 63)","(36, 53)",,,,,,,
"(34, 33)","(35, 58)","(50, 66)","(74, 61)","(72, 36)","(58, 29)",,,,,,,
"(36, 38)","(52, 32)","(72, 42)","(71, 58)","(53, 63)","(36, 53)",,,,,,,
"(34, 33)","(35, 58)","(48, 65)","(73, 62)","(72, 36)","(58, 29)",,,,,,,
"(36, 37)","(55, 31)","(72, 42)","(71, 58)","(47, 61)","(35, 51)",,,,,,,
"(34, 33)","(34, 57)","(53, 66)","(76, 59)","(72, 36)","(55, 28)",,,,,,,
"(36, 37)","(55, 31)","(72, 42)","(71, 58)","(47, 61)","(35, 51)",,,,,,,
